Dataset,Row,Col,Run_No,Val_Size,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
AP_Colon_Prostate.csv,355,10935,9,0.2,TrainA,0.9964788732394366,0.9859154929577465,0.022469373419880867,0.07894198596477509
AP_Colon_Prostate.csv,355,10935,9,0.2,TrainB,1.0,0.9859154929577465,0.003507060231640935,0.07722288370132446
AP_Colon_Prostate.csv,355,10935,9,0.2,TrainD,1.0,0.971830985915493,0.0076715704053640366,0.09722652286291122
AP_Endometrium_Colon.csv,347,10935,0,0.2,TrainA,1.0,0.9571428571428572,0.033455729484558105,0.1933751106262207
AP_Endometrium_Colon.csv,347,10935,0,0.2,TrainB,1.0,0.9428571428571428,0.016257809475064278,0.27412235736846924
AP_Endometrium_Colon.csv,347,10935,0,0.2,TrainD,1.0,0.9571428571428572,0.011922579258680344,0.2212180346250534
AP_Endometrium_Colon.csv,347,10935,1,0.2,TrainA,1.0,0.9714285714285714,0.02064240165054798,0.07174009084701538
AP_Endometrium_Colon.csv,347,10935,1,0.2,TrainB,1.0,0.9857142857142858,0.008522534742951393,0.07023308426141739
AP_Endometrium_Colon.csv,347,10935,2,0.2,TrainA,1.0,0.9857142857142858,0.02109316550195217,0.05907798558473587
AP_Endometrium_Colon.csv,347,10935,2,0.2,TrainB,1.0,0.9857142857142858,0.011604475788772106,0.05363638699054718
AP_Endometrium_Colon.csv,347,10935,3,0.2,TrainA,1.0,0.9571428571428572,0.016204874962568283,0.08808182924985886
AP_Endometrium_Colon.csv,347,10935,3,0.2,TrainB,1.0,0.9285714285714286,0.006861877162009478,0.1172165721654892
AP_Endometrium_Colon.csv,347,10935,4,0.2,TrainA,1.0,0.9428571428571428,0.023038581013679504,0.0997195914387703
AP_Endometrium_Colon.csv,347,10935,4,0.2,TrainB,1.0,0.9428571428571428,0.009076710790395737,0.08957421779632568
AP_Endometrium_Colon.csv,347,10935,5,0.2,TrainA,1.0,0.9857142857142858,0.040801506489515305,0.07839392125606537
AP_Endometrium_Colon.csv,347,10935,5,0.2,TrainB,1.0,0.9571428571428572,0.01693168468773365,0.07627786695957184
AP_Endometrium_Colon.csv,347,10935,6,0.2,TrainA,1.0,0.9857142857142858,0.025894315913319588,0.058443184942007065
AP_Endometrium_Colon.csv,347,10935,6,0.2,TrainB,1.0,0.9714285714285714,0.005424469243735075,0.06226896494626999
AP_Endometrium_Colon.csv,347,10935,7,0.2,TrainA,1.0,0.9714285714285714,0.0452384278178215,0.11901304870843887
AP_Endometrium_Colon.csv,347,10935,7,0.2,TrainB,1.0,0.9714285714285714,0.012380409054458141,0.15151424705982208
AP_Endometrium_Colon.csv,347,10935,8,0.2,TrainA,0.9566787003610109,0.9285714285714286,0.45600390434265137,0.4852907955646515
AP_Endometrium_Colon.csv,347,10935,8,0.2,TrainB,1.0,0.9714285714285714,0.03565528616309166,0.07108873873949051
AP_Endometrium_Colon.csv,347,10935,9,0.2,TrainA,1.0,0.9857142857142858,0.018181568011641502,0.0992753878235817
AP_Endometrium_Colon.csv,347,10935,9,0.2,TrainB,1.0,0.9857142857142858,0.007145745679736137,0.10164522379636765
AP_Endometrium_Kidney.csv,321,10935,0,0.2,TrainA,0.9921875,0.9384615384615385,0.08616645634174347,0.21578964591026306
AP_Endometrium_Kidney.csv,321,10935,0,0.2,TrainB,0.9921875,0.9538461538461539,0.05547809973359108,0.16636142134666443
AP_Endometrium_Kidney.csv,321,10935,0,0.2,TrainD,0.9921875,0.9538461538461539,0.047326285392045975,0.15391211211681366
AP_Endometrium_Kidney.csv,321,10935,1,0.2,TrainA,1.0,1.0,0.006391593255102634,0.0082355085760355
AP_Endometrium_Kidney.csv,321,10935,1,0.2,TrainB,1.0,1.0,0.0007217723177745938,0.0011086014565080404
AP_Endometrium_Kidney.csv,321,10935,2,0.2,TrainA,1.0,1.0,0.00471468036994338,0.00624609412625432
AP_Endometrium_Kidney.csv,321,10935,2,0.2,TrainB,1.0,1.0,0.0014426137786358595,0.008141967467963696
AP_Endometrium_Kidney.csv,321,10935,2,0.2,TrainD,1.0,1.0,0.0010655029909685254,0.01011602021753788
AP_Endometrium_Kidney.csv,321,10935,3,0.2,TrainA,1.0,0.9846153846153847,0.013785388320684433,0.07819880545139313
AP_Endometrium_Kidney.csv,321,10935,3,0.2,TrainB,1.0,0.9846153846153847,0.004619019106030464,0.07358495146036148
AP_Endometrium_Kidney.csv,321,10935,4,0.2,TrainA,1.0,1.0,0.006920767482370138,0.010096452198922634
AP_Endometrium_Kidney.csv,321,10935,4,0.2,TrainB,1.0,1.0,0.003314259694889188,0.012732872739434242
AP_Endometrium_Kidney.csv,321,10935,5,0.2,TrainA,1.0,1.0,0.007953083142638206,0.014396176673471928
AP_Endometrium_Kidney.csv,321,10935,5,0.2,TrainB,1.0,1.0,0.0018496372504159808,0.0070190588012337685
AP_Endometrium_Kidney.csv,321,10935,5,0.2,TrainD,1.0,1.0,0.0008834708714857697,0.004740548320114613
AP_Endometrium_Kidney.csv,321,10935,6,0.2,TrainA,0.86328125,0.8153846153846154,0.5404652953147888,0.5266984105110168
AP_Endometrium_Kidney.csv,321,10935,6,0.2,TrainB,0.98046875,0.9692307692307692,0.09520494937896729,0.10581476986408234
AP_Endometrium_Kidney.csv,321,10935,7,0.2,TrainA,1.0,0.9846153846153847,0.01632893830537796,0.054129742085933685
AP_Endometrium_Kidney.csv,321,10935,7,0.2,TrainB,1.0,0.9846153846153847,0.0082990862429142,0.08691147714853287
AP_Endometrium_Kidney.csv,321,10935,8,0.2,TrainA,1.0,0.9692307692307692,0.0325554758310318,0.1444462388753891
AP_Endometrium_Kidney.csv,321,10935,8,0.2,TrainB,1.0,0.9692307692307692,0.011112096719443798,0.11214163154363632
AP_Endometrium_Kidney.csv,321,10935,8,0.2,TrainD,1.0,0.9846153846153847,0.013321883976459503,0.10151049494743347
AP_Endometrium_Kidney.csv,321,10935,9,0.2,TrainA,1.0,0.9846153846153847,0.03483399376273155,0.10028377920389175
AP_Endometrium_Kidney.csv,321,10935,9,0.2,TrainB,1.0,0.9846153846153847,0.018116144463419914,0.09271270781755447
AP_Endometrium_Omentum.csv,138,10935,0,0.2,TrainA,0.990909090909091,0.8928571428571429,0.22404280304908752,0.3860657513141632
AP_Endometrium_Omentum.csv,138,10935,0,0.2,TrainB,1.0,0.8571428571428571,0.13080617785453796,0.351336807012558
AP_Endometrium_Omentum.csv,138,10935,1,0.2,TrainA,1.0,0.9285714285714286,0.05711672455072403,0.2811732292175293
AP_Endometrium_Omentum.csv,138,10935,1,0.2,TrainB,1.0,0.8928571428571429,0.0409780889749527,0.3038265109062195
AP_Endometrium_Omentum.csv,138,10935,2,0.2,TrainA,0.9818181818181818,0.8571428571428571,0.15871112048625946,0.35442861914634705
AP_Endometrium_Omentum.csv,138,10935,2,0.2,TrainB,0.9818181818181818,0.8928571428571429,0.11720621585845947,0.29306095838546753
AP_Endometrium_Omentum.csv,138,10935,3,0.2,TrainA,1.0,0.9642857142857143,0.08889823406934738,0.23354773223400116
AP_Endometrium_Omentum.csv,138,10935,3,0.2,TrainB,1.0,0.9642857142857143,0.05717441812157631,0.17782212793827057
AP_Endometrium_Omentum.csv,138,10935,3,0.2,TrainD,1.0,0.9642857142857143,0.052093829959630966,0.19969536364078522
AP_Endometrium_Omentum.csv,138,10935,4,0.2,TrainA,1.0,0.8928571428571429,0.15248672664165497,0.3232569694519043
AP_Endometrium_Omentum.csv,138,10935,4,0.2,TrainB,1.0,0.8571428571428571,0.10518699139356613,0.3535587191581726
AP_Endometrium_Omentum.csv,138,10935,4,0.2,TrainD,1.0,0.8571428571428571,0.10304206609725952,0.34724172949790955
AP_Endometrium_Omentum.csv,138,10935,5,0.2,TrainA,1.0,0.9642857142857143,0.05756261199712753,0.17185190320014954
AP_Endometrium_Omentum.csv,138,10935,5,0.2,TrainB,1.0,0.9642857142857143,0.030833575874567032,0.16505782306194305
AP_Endometrium_Omentum.csv,138,10935,6,0.2,TrainA,1.0,0.8928571428571429,0.06336560845375061,0.2410295456647873
AP_Endometrium_Omentum.csv,138,10935,6,0.2,TrainB,1.0,0.8571428571428571,0.05406928062438965,0.28759047389030457
AP_Endometrium_Omentum.csv,138,10935,7,0.2,TrainA,0.9818181818181818,0.8571428571428571,0.09320642054080963,0.2663531005382538
AP_Endometrium_Omentum.csv,138,10935,7,0.2,TrainB,0.9818181818181818,0.8571428571428571,0.05887056514620781,0.25943896174430847
AP_Endometrium_Omentum.csv,138,10935,7,0.2,TrainD,0.9818181818181818,0.8571428571428571,0.057236190885305405,0.23965036869049072
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainA,1.0,0.8571428571428571,0.10229501128196716,0.32622724771499634
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainB,1.0,0.8571428571428571,0.04881777614355087,0.27491992712020874
AP_Endometrium_Omentum.csv,138,10935,8,0.2,TrainD,0.9727272727272728,0.4642857142857143,0.16654568910598755,39.53187942504883
AP_Endometrium_Omentum.csv,138,10935,9,0.2,TrainA,0.9818181818181818,0.9642857142857143,0.06426192820072174,0.13555049896240234
AP_Endometrium_Omentum.csv,138,10935,9,0.2,TrainB,0.9818181818181818,0.9642857142857143,0.05311345309019089,0.14626696705818176
AP_Endometrium_Omentum.csv,138,10935,9,0.2,TrainD,0.9818181818181818,0.9285714285714286,0.05278097465634346,0.1561160385608673
AP_Lung_Kidney.csv,386,10935,0,0.2,TrainA,1.0,0.9871794871794872,0.01789896748960018,0.12258058786392212
AP_Lung_Kidney.csv,386,10935,0,0.2,TrainB,1.0,0.9871794871794872,0.002782041672617197,0.12418195605278015
AP_Lung_Kidney.csv,386,10935,1,0.2,TrainA,1.0,0.9743589743589743,0.018884239718317986,0.13560906052589417
AP_Lung_Kidney.csv,386,10935,1,0.2,TrainB,1.0,0.9743589743589743,0.0052920058369636536,0.1474967896938324
AP_Lung_Kidney.csv,386,10935,2,0.2,TrainA,1.0,0.9743589743589743,0.016417738050222397,0.08525432646274567
AP_Lung_Kidney.csv,386,10935,2,0.2,TrainB,1.0,0.9871794871794872,0.004862300120294094,0.07747219502925873
AP_Lung_Kidney.csv,386,10935,3,0.2,TrainA,1.0,0.9358974358974359,0.023119473829865456,0.1791050285100937
AP_Lung_Kidney.csv,386,10935,3,0.2,TrainB,1.0,0.9358974358974359,0.009582680650055408,0.21536578238010406
AP_Lung_Kidney.csv,386,10935,4,0.2,TrainA,1.0,0.9871794871794872,0.023063883185386658,0.05206240713596344
AP_Lung_Kidney.csv,386,10935,4,0.2,TrainB,1.0,0.9871794871794872,0.003934960812330246,0.021163100376725197
AP_Lung_Kidney.csv,386,10935,4,0.2,TrainD,1.0,0.9871794871794872,0.00413743918761611,0.034609030932188034
AP_Lung_Kidney.csv,386,10935,5,0.2,TrainA,1.0,0.9871794871794872,0.030951883643865585,0.07476925104856491
AP_Lung_Kidney.csv,386,10935,5,0.2,TrainB,1.0,0.9871794871794872,0.006246958393603563,0.05196300521492958
AP_Lung_Kidney.csv,386,10935,6,0.2,TrainA,0.9902597402597403,0.9358974358974359,0.08841820806264877,0.27884936332702637
AP_Lung_Kidney.csv,386,10935,6,0.2,TrainB,0.9902597402597403,0.9358974358974359,0.05569372698664665,0.26583126187324524
AP_Lung_Kidney.csv,386,10935,7,0.2,TrainA,1.0,0.9615384615384616,0.05029959976673126,0.1850120723247528
AP_Lung_Kidney.csv,386,10935,7,0.2,TrainB,1.0,0.9615384615384616,0.008596673607826233,0.1585513800382614
AP_Lung_Kidney.csv,386,10935,8,0.2,TrainA,1.0,0.9487179487179487,0.028208227828145027,0.21960139274597168
AP_Lung_Kidney.csv,386,10935,8,0.2,TrainB,1.0,0.9487179487179487,0.00344097544439137,0.2519320845603943
AP_Lung_Kidney.csv,386,10935,8,0.2,TrainD,1.0,0.9615384615384616,0.002787211677059531,0.21080197393894196
AP_Lung_Kidney.csv,386,10935,9,0.2,TrainA,0.9805194805194806,0.9615384615384616,0.09000061452388763,0.13790740072727203
AP_Lung_Kidney.csv,386,10935,9,0.2,TrainB,0.9837662337662337,0.9615384615384616,0.07156998664140701,0.12332820892333984
AP_Lung_Uterus.csv,250,10935,0,0.2,TrainA,0.985,0.94,0.12503387033939362,0.24088864028453827
AP_Lung_Uterus.csv,250,10935,0,0.2,TrainB,1.0,0.92,0.025138182565569878,0.1733465939760208
AP_Lung_Uterus.csv,250,10935,1,0.2,TrainA,0.995,0.92,0.11985458433628082,0.23472419381141663
AP_Lung_Uterus.csv,250,10935,1,0.2,TrainB,0.995,0.92,0.06902585923671722,0.23973119258880615
AP_Lung_Uterus.csv,250,10935,2,0.2,TrainA,0.99,1.0,0.04668073728680611,0.05056443065404892
AP_Lung_Uterus.csv,250,10935,2,0.2,TrainB,1.0,0.98,0.01756782829761505,0.040079645812511444
AP_Lung_Uterus.csv,250,10935,2,0.2,TrainD,0.94,0.44,0.19299593567848206,30.324533462524414
AP_Lung_Uterus.csv,250,10935,3,0.2,TrainA,0.985,0.98,0.06136372685432434,0.13972634077072144
AP_Lung_Uterus.csv,250,10935,3,0.2,TrainB,1.0,0.96,0.029662759974598885,0.16210421919822693
AP_Lung_Uterus.csv,250,10935,4,0.2,TrainA,0.99,0.9,0.05311715975403786,0.24161234498023987
AP_Lung_Uterus.csv,250,10935,4,0.2,TrainB,0.99,0.9,0.03712591901421547,0.2971273362636566
AP_Lung_Uterus.csv,250,10935,4,0.2,TrainD,0.99,0.92,0.02907891571521759,0.2891128361225128
AP_Lung_Uterus.csv,250,10935,5,0.2,TrainA,0.99,0.94,0.0802861675620079,0.23791790008544922
AP_Lung_Uterus.csv,250,10935,5,0.2,TrainB,1.0,0.9,0.03223112225532532,0.2904266119003296
AP_Lung_Uterus.csv,250,10935,6,0.2,TrainA,0.995,0.98,0.03093579225242138,0.04959283769130707
AP_Lung_Uterus.csv,250,10935,6,0.2,TrainB,0.995,0.98,0.023887164890766144,0.0555509515106678
AP_Lung_Uterus.csv,250,10935,7,0.2,TrainA,0.995,0.9,0.06609372049570084,0.2804000973701477
AP_Lung_Uterus.csv,250,10935,7,0.2,TrainB,0.995,0.88,0.03617322817444801,0.33460280299186707
AP_Lung_Uterus.csv,250,10935,8,0.2,TrainA,0.985,0.9,0.07737097889184952,0.24901096522808075
AP_Lung_Uterus.csv,250,10935,8,0.2,TrainB,0.99,0.9,0.05456651374697685,0.247174933552742
AP_Lung_Uterus.csv,250,10935,9,0.2,TrainA,0.985,0.96,0.05470912531018257,0.15263858437538147
AP_Lung_Uterus.csv,250,10935,9,0.2,TrainB,1.0,0.96,0.018028784543275833,0.15552954375743866
AP_Lung_Uterus.csv,250,10935,9,0.2,TrainD,0.995,0.94,0.03685082495212555,0.17493867874145508
AP_Omentum_Ovary.csv,275,10935,0,0.2,TrainA,0.8454545454545455,0.6545454545454545,0.47792917490005493,0.6138125061988831
AP_Omentum_Ovary.csv,275,10935,0,0.2,TrainB,1.0,0.7818181818181819,0.10644641518592834,0.4820632338523865
AP_Omentum_Ovary.csv,275,10935,1,0.2,TrainA,0.95,0.7090909090909091,0.3488646149635315,0.5965519547462463
AP_Omentum_Ovary.csv,275,10935,1,0.2,TrainB,0.9772727272727273,0.7090909090909091,0.2078111469745636,0.6208031177520752
AP_Omentum_Ovary.csv,275,10935,2,0.2,TrainA,0.8954545454545455,0.7636363636363637,0.524728000164032,0.5986001491546631
AP_Omentum_Ovary.csv,275,10935,2,0.2,TrainB,0.9818181818181818,0.8181818181818182,0.15516571700572968,0.5144272446632385
AP_Omentum_Ovary.csv,275,10935,3,0.2,TrainA,1.0,0.7818181818181819,0.10078289359807968,0.4845336079597473
AP_Omentum_Ovary.csv,275,10935,3,0.2,TrainB,1.0,0.7636363636363637,0.05358801409602165,0.5383028984069824
AP_Omentum_Ovary.csv,275,10935,4,0.2,TrainA,0.9954545454545455,0.8727272727272727,0.08838872611522675,0.30772316455841064
AP_Omentum_Ovary.csv,275,10935,4,0.2,TrainB,1.0,0.8545454545454545,0.032350536435842514,0.33455875515937805
AP_Omentum_Ovary.csv,275,10935,5,0.2,TrainA,0.9863636363636363,0.6909090909090909,0.1822463423013687,0.5760222673416138
AP_Omentum_Ovary.csv,275,10935,5,0.2,TrainB,0.9954545454545455,0.7272727272727273,0.11092746257781982,0.601619303226471
AP_Omentum_Ovary.csv,275,10935,6,0.2,TrainA,0.740909090909091,0.5636363636363636,0.5720457434654236,0.6781667470932007
AP_Omentum_Ovary.csv,275,10935,6,0.2,TrainB,0.9954545454545455,0.7454545454545455,0.15651312470436096,0.5122100114822388
AP_Omentum_Ovary.csv,275,10935,7,0.2,TrainA,0.9863636363636363,0.8,0.20038743317127228,0.4479791224002838
AP_Omentum_Ovary.csv,275,10935,7,0.2,TrainB,0.9954545454545455,0.8363636363636363,0.088003009557724,0.4609239101409912
AP_Omentum_Ovary.csv,275,10935,8,0.2,TrainA,0.9818181818181818,0.7818181818181819,0.15650300681591034,0.5479577779769897
AP_Omentum_Ovary.csv,275,10935,8,0.2,TrainB,0.990909090909091,0.7636363636363637,0.10288403183221817,0.5994729399681091
AP_Omentum_Ovary.csv,275,10935,9,0.2,TrainA,0.990909090909091,0.8,0.10536416620016098,0.5191859602928162
AP_Omentum_Ovary.csv,275,10935,9,0.2,TrainB,0.9954545454545455,0.8181818181818182,0.04750492051243782,0.45071494579315186
AP_Omentum_Ovary.csv,275,10935,9,0.2,TrainD,0.990909090909091,0.8545454545454545,0.06738030910491943,0.4760744273662567
AP_Ovary_Lung.csv,324,10935,0,0.2,TrainA,1.0,0.8769230769230769,0.0833759680390358,0.3879227936267853
AP_Ovary_Lung.csv,324,10935,0,0.2,TrainB,1.0,0.8769230769230769,0.04256347939372063,0.3971743583679199
AP_Ovary_Lung.csv,324,10935,0,0.2,TrainD,0.9961389961389961,0.8461538461538461,0.049401845782995224,0.38635897636413574
AP_Ovary_Lung.csv,324,10935,1,0.2,TrainA,0.9922779922779923,0.8461538461538461,0.10332434624433517,0.30723559856414795
AP_Ovary_Lung.csv,324,10935,1,0.2,TrainB,0.9884169884169884,0.8923076923076924,0.05251506343483925,0.2713135778903961
AP_Ovary_Lung.csv,324,10935,2,0.2,TrainA,0.9884169884169884,0.9230769230769231,0.10073339194059372,0.20713210105895996
AP_Ovary_Lung.csv,324,10935,2,0.2,TrainB,0.9922779922779923,0.9384615384615385,0.04990295693278313,0.1978609561920166
AP_Ovary_Lung.csv,324,10935,3,0.2,TrainA,0.9922779922779923,0.9384615384615385,0.08622133731842041,0.2072208970785141
AP_Ovary_Lung.csv,324,10935,3,0.2,TrainB,0.9961389961389961,0.9384615384615385,0.04732346534729004,0.212309792637825
AP_Ovary_Lung.csv,324,10935,4,0.2,TrainA,0.9884169884169884,0.9384615384615385,0.08911771327257156,0.21136997640132904
AP_Ovary_Lung.csv,324,10935,4,0.2,TrainB,0.9961389961389961,0.9538461538461539,0.03372131288051605,0.17655061185359955
AP_Ovary_Lung.csv,324,10935,4,0.2,TrainD,0.8803088803088803,0.49230769230769234,0.3498423397541046,37.18843460083008
AP_Ovary_Lung.csv,324,10935,5,0.2,TrainA,1.0,0.9384615384615385,0.05540766939520836,0.2517479658126831
AP_Ovary_Lung.csv,324,10935,5,0.2,TrainB,0.9922779922779923,0.9384615384615385,0.05984894558787346,0.2745549976825714
AP_Ovary_Lung.csv,324,10935,6,0.2,TrainA,0.9961389961389961,0.9538461538461539,0.051708560436964035,0.14083756506443024
AP_Ovary_Lung.csv,324,10935,6,0.2,TrainB,0.9961389961389961,0.9384615384615385,0.03699875250458717,0.17376694083213806
AP_Ovary_Lung.csv,324,10935,7,0.2,TrainA,0.9961389961389961,0.8923076923076924,0.16775380074977875,0.3231298327445984
AP_Ovary_Lung.csv,324,10935,7,0.2,TrainB,0.9961389961389961,0.9230769230769231,0.05196462199091911,0.2559439539909363
AP_Ovary_Lung.csv,324,10935,7,0.2,TrainD,0.9498069498069498,0.6,0.23032769560813904,23.406896591186523
AP_Ovary_Lung.csv,324,10935,8,0.2,TrainA,0.9961389961389961,0.9076923076923077,0.13519151508808136,0.3192630410194397
AP_Ovary_Lung.csv,324,10935,8,0.2,TrainB,0.9961389961389961,0.9230769230769231,0.07298053056001663,0.26769089698791504
AP_Ovary_Lung.csv,324,10935,9,0.2,TrainA,0.9961389961389961,0.9538461538461539,0.08012168109416962,0.1996092051267624
AP_Ovary_Lung.csv,324,10935,9,0.2,TrainB,0.9961389961389961,0.9538461538461539,0.0479256846010685,0.17517878115177155
AP_Ovary_Lung.csv,324,10935,9,0.2,TrainD,0.8648648648648649,0.5230769230769231,0.42551323771476746,32.5742073059082
AP_Prostate_Lung.csv,195,10935,0,0.2,TrainA,0.9807692307692307,1.0,0.3700927495956421,0.35830193758010864
AP_Prostate_Lung.csv,195,10935,0,0.2,TrainB,1.0,0.9743589743589743,0.06302784383296967,0.11928417533636093
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainA,1.0,0.9743589743589743,0.028543177992105484,0.1292596012353897
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainB,1.0,0.9487179487179487,0.011198775842785835,0.1390286684036255
AP_Prostate_Lung.csv,195,10935,1,0.2,TrainD,1.0,0.9743589743589743,0.013363173231482506,0.1271650493144989
AP_Prostate_Lung.csv,195,10935,2,0.2,TrainA,1.0,0.9743589743589743,0.03347637876868248,0.0703020691871643
AP_Prostate_Lung.csv,195,10935,2,0.2,TrainB,1.0,0.9487179487179487,0.015185050666332245,0.08218470215797424
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainA,1.0,0.9743589743589743,0.020924534648656845,0.08052452653646469
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainB,1.0,0.9743589743589743,0.0068216994404792786,0.045213621109724045
AP_Prostate_Lung.csv,195,10935,3,0.2,TrainD,1.0,0.9743589743589743,0.020644474774599075,0.08709480613470078
AP_Prostate_Lung.csv,195,10935,4,0.2,TrainA,0.9807692307692307,0.9230769230769231,0.3404844403266907,0.3856261968612671
AP_Prostate_Lung.csv,195,10935,4,0.2,TrainB,1.0,1.0,0.009141115471720695,0.025231949985027313
AP_Prostate_Lung.csv,195,10935,5,0.2,TrainA,1.0,1.0,0.018473166972398758,0.04859446734189987
AP_Prostate_Lung.csv,195,10935,5,0.2,TrainB,1.0,1.0,0.0062503269873559475,0.029517607763409615
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainA,1.0,1.0,0.001118476502597332,0.0014938217354938388
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainB,1.0,1.0,0.0006284776609390974,0.006657748017460108
AP_Prostate_Lung.csv,195,10935,6,0.2,TrainD,1.0,1.0,0.003293207148090005,0.011804759502410889
AP_Prostate_Lung.csv,195,10935,7,0.2,TrainA,1.0,1.0,0.006400889251381159,0.007727714721113443
AP_Prostate_Lung.csv,195,10935,7,0.2,TrainB,1.0,1.0,0.002867390401661396,0.003921180497854948
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainA,1.0,1.0,0.009782304055988789,0.014772748574614525
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainB,1.0,1.0,0.0006821000715717673,0.0014453362673521042
AP_Prostate_Lung.csv,195,10935,8,0.2,TrainD,1.0,1.0,0.0036949901841580868,0.004057225771248341
AP_Prostate_Lung.csv,195,10935,9,0.2,TrainA,0.9935897435897436,0.9230769230769231,0.07953409105539322,0.20967602729797363
AP_Prostate_Lung.csv,195,10935,9,0.2,TrainB,0.9935897435897436,0.9230769230769231,0.05477167293429375,0.23849162459373474
AP_Uterus_Kidney.csv,384,10935,0,0.2,TrainA,1.0,0.987012987012987,0.011836820282042027,0.07086110860109329
AP_Uterus_Kidney.csv,384,10935,0,0.2,TrainB,1.0,0.987012987012987,0.003045625751838088,0.08431512117385864
AP_Uterus_Kidney.csv,384,10935,1,0.2,TrainA,0.996742671009772,0.974025974025974,0.025571048259735107,0.12579511106014252
AP_Uterus_Kidney.csv,384,10935,1,0.2,TrainB,0.996742671009772,0.974025974025974,0.012343709357082844,0.13541659712791443
AP_Uterus_Kidney.csv,384,10935,1,0.2,TrainD,0.996742671009772,0.974025974025974,0.012825154699385166,0.12360002845525742
AP_Uterus_Kidney.csv,384,10935,2,0.2,TrainA,1.0,0.948051948051948,0.018891390413045883,0.08210054039955139
AP_Uterus_Kidney.csv,384,10935,2,0.2,TrainB,1.0,0.974025974025974,0.007171733304858208,0.0817674919962883
