Test_Length,Threshold,Flip_ID,Mismatch,Max_Abs_Diff,Median_Diff,Mean_Diff,Sum_Abs_Diff,Geomean_Diff
25,1e-08,18,0,7.123353943834041,1.3518361239806541e-05,0.17680171924699753,10.07769799707886,0.07961317039923399
25,1e-08,19,0,0.03772801287240069,0.0,0.0017007414415362815,0.09694226216756804,0.0016797206005167986
25,1e-08,21,0,1.8940018658356315,0.0,0.0657779347835478,3.749342282662225,0.050698455033877377
25,1e-08,22,0,6.446601548368847,0.0,0.20544978632591077,11.710637820576913,0.11111302569064185
25,1e-08,23,0,0.26291484098813145,0.0,0.010899480425206318,0.6212703842367601,0.01035475993085666
25,1e-07,0,0,0.009227575906867373,0.0,0.0006166440933385375,0.035148713320296635,0.000615326252146442
25,1e-07,1,0,21.471879602562954,0.0,0.5469167179791892,31.174252924813782,0.17876134070474614
25,1e-07,3,0,0.32379747787720814,7.024985113406392e-06,0.027870670402730766,1.5886282129556537,0.02558841482289953
25,1e-07,4,0,0.30011367869902433,0.0,0.013232644760756349,0.7542607513631119,0.012438735431529624
25,1e-07,5,0,0.6675599463862882,9.55412733729029e-05,0.04441786603914535,2.5318183642312846,0.03813401152672502
25,1e-07,7,0,0.5769031397491141,2.4459934507752697e-09,0.016406724793341654,0.9351833132204743,0.014219237611878599
25,1e-07,10,0,0.29724262077818464,4.179281255885772e-11,0.008522440529109651,0.48577911015925007,0.007877590916357091
25,1e-07,11,0,18.23803626028565,0.01992652488877735,1.101122113147069,62.763960449382935,0.4902917461448155
25,1e-07,12,0,0.37914575666635353,0.007135058435988078,0.04017222434451872,2.289816787637567,0.037818685850531386
25,1e-07,13,0,5.560333650669567,0.0,0.11595091035173351,6.60920189004881,0.04924876688321733
25,1e-07,14,0,10.957461301548177,0.0,0.7472951532634585,42.59582373601714,0.3630042258418653
25,1e-07,15,0,0.07802582532993252,0.0,0.0031208570747164864,0.1778888532588397,0.003051407623969382
25,1e-07,17,0,0.2119807018374593,4.8290895165100106e-05,0.011579675849278057,0.6600415234088493,0.011124232965466385
25,1e-07,18,0,6.972934863703234,0.0,0.17341609514428263,9.88471742322411,0.07883053821436992
25,1e-07,19,0,0.03774960364950228,0.0,0.0017007018342141368,0.0969400045502058,0.001679656759348891
25,1e-07,21,0,1.8702843295333458,0.0,0.11943301190236005,6.807681678434523,0.08513778875942957
25,1e-07,22,0,4.754864510633584,1.8410329865008249e-09,0.16566012297827074,9.442627009761432,0.09407364913440741
25,1e-07,23,0,0.3428178131019366,0.0,0.013193884464410879,0.7520514144714201,0.012318167959390003
25,1e-05,0,0,0.00923652944037187,0.0,0.0006136753848146809,0.03497949693443681,0.0006123536206621427
25,1e-05,1,0,2.041090651979033,0.0,0.11487904374286134,6.548105493343097,0.09064006961437521
25,1e-05,3,0,0.3549346097146225,0.0,0.024209383605050084,1.3799348654878547,0.021894639778212044
25,1e-05,4,0,0.3004089493672007,0.0,0.013238291917403828,0.7545826392920182,0.01244322756174343
25,1e-05,5,0,1.6560858216566081,3.838076476848644e-05,0.06031287664633718,3.437833968841219,0.0456657358981738
25,1e-05,7,0,0.5769756516187685,0.0,0.01640748310180288,0.9352265368027641,0.014219537634796442
25,1e-05,10,0,0.29731163922034787,2.3614488372164684e-05,0.00853253413409159,0.4863544456432206,0.007887487322004505
25,1e-05,11,0,11.174424456044575,0.027881488754781095,0.8504187399284981,48.473868175924395,0.4504706456705141
25,1e-05,12,0,0.3882324597603325,0.005448143117374624,0.03393321701124603,1.9341933696410236,0.03224196566777371
25,1e-05,13,0,0.3694858000569232,0.0,0.02699297197322439,1.5385994024737903,0.024446681450298158
25,1e-05,14,0,1.0621463351879914,0.0,0.19073910399030644,10.872128927447466,0.15680371832750883
25,1e-05,15,0,0.07802957840232314,0.0,0.0031227847790289364,0.17799873240464936,0.003053334462219892
25,1e-05,17,0,0.19593427435147412,7.404048241417686e-05,0.01132480549743,0.64551391335351,0.010913934106032919
25,1e-05,18,0,6.935397359534155,0.0,0.17281698817623736,9.85056832604553,0.07889204519987314
25,1e-05,19,0,0.03852868014823994,8.915570056057494e-10,0.0017270663115281275,0.09844277975710326,0.0017122331072674246
25,1e-05,21,0,1.8334770834452314,7.674073958411843e-11,0.07041391719620665,4.0135932801837795,0.05392435164978293
25,1e-05,22,0,1.6275762600450654,9.976421950035567e-10,0.07553731776949595,4.305627112861269,0.058105954975755214
25,1e-05,23,0,0.2520292721812365,0.0,0.010649370916356152,0.6070141422323007,0.010143895442352946
25,0.001,0,0,0.009397387280135602,0.0,0.0006250827110675985,0.03562971453085311,0.0006237138017346489
25,0.001,1,0,0.998450748083773,0.001988069757776658,0.07549667100344618,4.303310247196432,0.06670181059661617
25,0.001,3,0,0.48807925669583335,0.0,0.022579127720868047,1.2870102800894787,0.020315412427301283
25,0.001,4,0,1.1544053079932546,4.754132544746861e-10,0.03053277647303487,1.7403682589629876,0.0236870914150773
25,0.001,5,0,1.636580293596685,0.00014096560696284956,0.06037527612884749,3.441390739344307,0.04574934967167921
25,0.001,7,0,0.5785955478268293,0.0,0.016437791343410498,0.9369541065743984,0.014239002334236028
25,0.001,10,0,0.3000203748836021,0.0,0.008572046978876676,0.4886066777959705,0.007916236845565416
25,0.001,11,0,21.62074061478874,6.15303289338009e-07,2.239842818611759,127.67104066087028,0.7788986373102453
25,0.001,12,0,0.39030169697680517,0.0063697512750236,0.03842357206112503,2.190143607484127,0.036313908728879074
25,0.001,13,0,0.37555067717861157,1.6731069412092268e-05,0.03208865006636121,1.8290530537825889,0.029367522169359894
25,0.001,14,0,3.5281868998509753,0.0,0.21947307833911997,12.509965465329838,0.1372747654765354
25,0.001,15,0,0.07854313057437656,0.0,0.0031293714454999097,0.17837417239349485,0.0030590486809993767
25,0.001,17,0,0.2197520113947089,0.0,0.011737320401597187,0.6690272628910396,0.011257171419601253
25,0.001,18,0,7.006147230634359,1.3722261887612052e-05,0.17441395315625025,9.941595329906264,0.07926732331764197
25,0.001,19,0,0.03785269512746777,0.0,0.0017057778929363784,0.09722933989737356,0.0016846191679475986
25,0.001,21,0,1.6447037610733202,0.0009841427300103444,0.08753584657727337,4.989543254904582,0.06973327716705491
25,0.001,22,0,5.089924242749411,0.0,0.17190040698233228,9.79832319799294,0.09695059835010467
25,0.001,23,0,0.2605715708922471,0.0,0.010853891300912277,0.6186718041519997,0.010317750931609915
25,0.1,0,0,0.02743603596464998,0.0,0.0018122910201238767,0.10330058814706097,0.0018007630265317598
25,0.1,1,0,3.827832339115942,0.0,0.14705883273628845,8.38235346596844,0.09931084476480145
25,0.1,3,0,0.37493071121101995,0.0,0.02912203129942957,1.6599557840674855,0.026464562325862806
25,0.1,4,0,1.1822614240127096,0.0,0.032934904725838876,1.877289569372816,0.02581643500779296
25,0.1,5,0,2.4970812435821923,0.00011360498010197173,0.07995362330231069,4.5573565282317094,0.05474152472069149
25,0.1,7,0,0.789068613211389,0.00016939169940289296,0.02174667706447972,1.239560592675344,0.01800090868574955
25,0.1,10,0,0.4181277917110183,1.9313051830881414e-05,0.011524897387191969,0.6569191510699423,0.010327907612532217
25,0.1,11,0,16.318971906838204,0.0,1.254777312718032,71.52230682492782,0.4428226577397343
25,0.1,12,0,0.45113298059289547,0.0007828942538623102,0.03945007698368913,2.2486543880702805,0.03712168367947788
25,0.1,13,0,0.4593139453763044,1.8093172640139424e-09,0.028663411651648565,1.6338144641439682,0.025234633398123263
25,0.1,14,0,10.210371302948161,0.0,0.8466998193857781,48.26188970498935,0.39365483196829976
25,0.1,15,0,0.13150425567653615,0.0,0.006062197275774277,0.3455452447191338,0.005845653892293967
25,0.1,17,0,0.3189031004423888,1.401887898355036e-05,0.018469293211437716,1.0527497130519499,0.017391502578793183
25,0.1,18,0,7.514947106712518,0.0,0.18696328190477965,10.65690706857244,0.08285596745097035
25,0.1,19,0,0.047379235185642674,0.0,0.0024164583674973444,0.13773812694734863,0.002390504114938574
25,0.1,21,0,1.6184783585493299,0.0017687410062766583,0.12128463637415074,6.913224273326592,0.0923884029357005
25,0.1,22,0,5.0733325025209375,0.0006700602286032693,0.17767196287659492,10.127301883965911,0.09954694510822382
25,0.1,23,0,0.5447331145541442,6.711751864754635e-05,0.01913335817623473,1.0906014160453796,0.017142981869924467
25,1.0,3,0,70.37558468530557,0.0,6.801142472140625,387.6651209120156,1.2452714674217136
25,1.0,5,0,110.14495340123943,0.0,3.7233343777665167,212.23005953269146,0.7080352583421681
25,1.0,7,0,0.68945476115694,2.282574810137876e-09,0.05736558577138489,3.269838388968939,0.048681597501554874
25,1.0,11,0,1674.6892767949187,0.755934205250654,46.88700746531842,2672.55942552315,4.165298923543663
25,1.0,12,0,65.28420321695425,0.0,4.286016467023628,244.3029386203468,0.8915756286505132
25,1.0,13,0,43.728978697628804,0.0,3.3307129719633646,189.8506394019118,0.7838093492684597
25,1.0,14,0,45.6723451703535,5.172906869908001e-10,2.8546411403334666,162.7145449990076,0.7196217184717724
25,1.0,15,0,1.1287535500589907,0.0,0.0617236686545401,3.5182491133087854,0.05156561521544245
25,1.0,18,0,10.474223749695025,0.0,0.5568207291495743,31.738781561525734,0.2702718267271145
25,1.0,19,0,1.2019440975512499,7.095267461980904e-05,0.10208287809385247,5.818724051349591,0.08269177707619901
25,1.0,21,0,2.4290019652286756,0.0,0.14091820307606417,8.032337575335658,0.09972925498752794
25,1.0,23,0,9.763998148999306,1.4988619257840643e-06,0.3808998128188847,21.711289330676426,0.18159156769092144
