Dataset,Shape,Train Size,Validation Size,Test Size,Hidden Layers,Nodes per Layer,Hidden Sizes,Activation,Learning Rate,Train Accuracy,Train F1 Score,Val Accuracy,Val F1 Score,Test Accuracy,Test F1 Score
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],relu,0.1,0.953968253968254,0.9570370370370371,0.61,0.6213592233009707,0.6555555555555556,0.6690391459074733
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],sigmoid,0.05,0.7126984126984127,0.7447108603667136,0.68,0.7377049180327869,0.6555555555555556,0.7009646302250805
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],sigmoid,0.1,0.7285714285714285,0.7553648068669528,0.68,0.7288135593220338,0.6444444444444445,0.6883116883116882
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],tanh,0.01,0.707936507936508,0.7415730337078652,0.69,0.7438016528925621,0.6666666666666666,0.7096774193548386
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],tanh,0.05,0.8650793650793651,0.8769898697539797,0.73,0.7567567567567568,0.7444444444444445,0.7661016949152541
fri_c1_1000_50.csv,1000x50,630,100,270,1,5,[5],tanh,0.1,0.9634920634920635,0.9663250366032211,0.77,0.780952380952381,0.7518518518518519,0.7774086378737541
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,3,"[3, 3]",tanh,0.1,0.726984126984127,0.7535816618911175,0.7,0.7500000000000001,0.6481481481481481,0.6925566343042072
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,4,"[4, 4]",tanh,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,2,5,"[5, 5]",tanh,0.1,0.846031746031746,0.8620199146514936,0.73,0.7522935779816514,0.7148148148148148,0.7508090614886732
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,3,"[3, 3, 3]",tanh,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,4,"[4, 4, 4]",tanh,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",relu,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",relu,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",relu,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",tanh,0.01,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",tanh,0.05,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
fri_c1_1000_50.csv,1000x50,630,100,270,3,5,"[5, 5, 5]",tanh,0.1,0.546031746031746,0.7063655030800822,0.55,0.7096774193548387,0.5481481481481482,0.708133971291866
credit_g.csv,1000x20,630,100,270,1,3,[3],relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,3,[3],relu,0.05,0.7793650793650794,0.8522848034006376,0.7,0.8051948051948051,0.7481481481481481,0.8316831683168318
credit_g.csv,1000x20,630,100,270,1,3,[3],relu,0.1,0.8095238095238095,0.8744769874476988,0.7,0.8076923076923077,0.7037037037037037,0.8058252427184466
credit_g.csv,1000x20,630,100,270,1,3,[3],sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,3,[3],sigmoid,0.05,0.7285714285714285,0.8205666316894019,0.67,0.7870967741935484,0.7444444444444445,0.8329297820823244
credit_g.csv,1000x20,630,100,270,1,3,[3],sigmoid,0.1,0.7523809523809524,0.8311688311688312,0.68,0.7948717948717948,0.725925925925926,0.813131313131313
credit_g.csv,1000x20,630,100,270,1,3,[3],tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,3,[3],tanh,0.05,0.7793650793650794,0.8525980911983033,0.72,0.8181818181818182,0.7185185185185186,0.8146341463414634
credit_g.csv,1000x20,630,100,270,1,3,[3],tanh,0.1,0.7904761904761904,0.8592750533049041,0.72,0.8157894736842105,0.7074074074074074,0.8058968058968059
credit_g.csv,1000x20,630,100,270,1,4,[4],relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,4,[4],relu,0.05,0.780952380952381,0.8559498956158664,0.71,0.8104575163398692,0.7222222222222222,0.8157248157248157
credit_g.csv,1000x20,630,100,270,1,4,[4],relu,0.1,0.8285714285714286,0.8863157894736843,0.71,0.8053691275167785,0.7185185185185186,0.8137254901960784
credit_g.csv,1000x20,630,100,270,1,4,[4],sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,4,[4],sigmoid,0.05,0.7333333333333333,0.825,0.67,0.7870967741935484,0.737037037037037,0.8280871670702179
credit_g.csv,1000x20,630,100,270,1,4,[4],sigmoid,0.1,0.753968253968254,0.8327939590075512,0.68,0.7948717948717948,0.725925925925926,0.814070351758794
credit_g.csv,1000x20,630,100,270,1,4,[4],tanh,0.01,0.7047619047619048,0.8245283018867924,0.68,0.8095238095238094,0.7185185185185186,0.8311111111111111
credit_g.csv,1000x20,630,100,270,1,4,[4],tanh,0.05,0.7777777777777778,0.8516949152542374,0.72,0.8181818181818182,0.725925925925926,0.8195121951219512
credit_g.csv,1000x20,630,100,270,1,4,[4],tanh,0.1,0.8095238095238095,0.8726114649681529,0.74,0.8266666666666667,0.7111111111111111,0.8059701492537313
credit_g.csv,1000x20,630,100,270,1,5,[5],relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,5,[5],relu,0.05,0.8063492063492064,0.8718487394957982,0.74,0.8289473684210527,0.7296296296296296,0.8188585607940446
credit_g.csv,1000x20,630,100,270,1,5,[5],relu,0.1,0.846031746031746,0.8960342979635584,0.74,0.8169014084507044,0.7333333333333333,0.8153846153846153
credit_g.csv,1000x20,630,100,270,1,5,[5],sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,1,5,[5],sigmoid,0.05,0.7333333333333333,0.825,0.67,0.7870967741935484,0.7444444444444445,0.8345323741007195
credit_g.csv,1000x20,630,100,270,1,5,[5],sigmoid,0.1,0.7507936507936508,0.8313641245972073,0.68,0.7948717948717948,0.725925925925926,0.814070351758794
credit_g.csv,1000x20,630,100,270,1,5,[5],tanh,0.01,0.7301587301587301,0.8236514522821579,0.67,0.7898089171974522,0.7444444444444445,0.8353221957040573
credit_g.csv,1000x20,630,100,270,1,5,[5],tanh,0.05,0.7682539682539683,0.8446808510638297,0.68,0.7948717948717948,0.7296296296296296,0.8188585607940446
credit_g.csv,1000x20,630,100,270,1,5,[5],tanh,0.1,0.8047619047619048,0.8681672025723473,0.77,0.847682119205298,0.7407407407407407,0.8275862068965517
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,3,"[3, 3]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,4,"[4, 4]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,2,5,"[5, 5]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,3,"[3, 3, 3]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,4,"[4, 4, 4]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",relu,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",relu,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",relu,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",sigmoid,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",tanh,0.01,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",tanh,0.05,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
credit_g.csv,1000x20,630,100,270,3,5,"[5, 5, 5]",tanh,0.1,0.7,0.8235294117647058,0.7,0.8235294117647058,0.7,0.8235294117647058
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],relu,0.01,0.8365079365079365,0.8469539375928677,0.77,0.7889908256880734,0.837037037037037,0.8503401360544217
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],relu,0.05,0.8873015873015873,0.8909370199692781,0.87,0.8737864077669903,0.8592592592592593,0.8633093525179856
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],relu,0.1,0.9111111111111111,0.9135802469135803,0.87,0.8761904761904761,0.8629629629629629,0.8683274021352312
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],sigmoid,0.01,0.5095238095238095,0.6750788643533123,0.51,0.6754966887417219,0.5074074074074074,0.6732186732186731
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],sigmoid,0.05,0.8444444444444444,0.8478260869565217,0.82,0.826923076923077,0.8518518518518519,0.8561151079136692
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],sigmoid,0.1,0.8444444444444444,0.8478260869565217,0.81,0.8190476190476189,0.8481481481481481,0.8530465949820789
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],tanh,0.01,0.8444444444444444,0.8478260869565217,0.82,0.826923076923077,0.8518518518518519,0.8561151079136692
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],tanh,0.05,0.8444444444444444,0.8478260869565217,0.79,0.7999999999999999,0.8333333333333334,0.8363636363636363
fri_c0_1000_10.csv,1000x10,630,100,270,1,3,[3],tanh,0.1,0.8666666666666667,0.8679245283018867,0.77,0.7850467289719627,0.8481481481481481,0.8464419475655431
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],relu,0.01,0.8396825396825397,0.8438948995363216,0.82,0.826923076923077,0.8481481481481481,0.8530465949820789
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],relu,0.05,0.8714285714285714,0.8736349453978158,0.81,0.8118811881188118,0.8666666666666667,0.8714285714285714
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],relu,0.1,0.9333333333333333,0.9341692789968652,0.87,0.8712871287128714,0.8703703703703703,0.8736462093862816
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],sigmoid,0.01,0.5095238095238095,0.6750788643533123,0.51,0.6754966887417219,0.5074074074074074,0.6732186732186731
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],sigmoid,0.05,0.8444444444444444,0.8478260869565217,0.82,0.826923076923077,0.8518518518518519,0.8561151079136692
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],sigmoid,0.1,0.8444444444444444,0.8478260869565217,0.81,0.8190476190476189,0.8481481481481481,0.8530465949820789
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],tanh,0.01,0.8444444444444444,0.8478260869565217,0.82,0.826923076923077,0.8481481481481481,0.8530465949820789
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],tanh,0.05,0.846031746031746,0.847244094488189,0.8,0.8076923076923077,0.8481481481481481,0.8487084870848708
fri_c0_1000_10.csv,1000x10,630,100,270,1,4,[4],tanh,0.1,0.8698412698412699,0.8714733542319749,0.78,0.7924528301886793,0.8296296296296296,0.8321167883211679
fri_c0_1000_10.csv,1000x10,630,100,270,1,5,[5],relu,0.01,0.8444444444444444,0.8496932515337423,0.82,0.826923076923077,0.8444444444444444,0.85
