Run,Phase,Method,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,AWP,39,0.2872421217326539,91.17,0.38755782790184024,87.04
1,Train,AWP,40,0.2850630112444631,91.265,0.41857602925300597,86.1
1,Train,AWP,41,0.28887996467919397,91.1875,0.3766252375125885,87.66
1,Train,AWP,42,0.2792734175253981,91.5275,0.3534233726978302,88.89
1,Train,AWP,43,0.27667525232123874,91.7275,0.34225762457847597,88.87
1,Train,AWP,44,0.27667237225527197,91.545,0.33025317826271056,88.92
1,Train,AWP,45,0.2702935568440836,91.845,0.3527375841140747,88.59
1,Train,AWP,46,0.2702720558967072,91.7975,0.33994290521144865,89.4
1,Train,AWP,47,0.2675947635032879,91.9975,0.3571568809747696,87.98
1,Train,AWP,48,0.2625301128949601,92.1225,0.35981158351898196,87.93
1,Train,AWP,49,0.26845787765499884,91.935,0.3282937634706497,89.37
1,Train,AWP,50,0.26351122148692036,92.045,0.3679451699495316,88.29
1,Train,AWP,51,0.25887663476764206,92.235,0.34424806628227234,89.01
1,Train,AWP,52,0.25830707215843873,92.145,0.3251456960916519,89.83
1,Train,AWP,53,0.25361999226644777,92.5225,0.35166996870040895,88.4
1,Train,AWP,54,0.25096747202995107,92.4575,0.4152927070140839,85.83
1,Train,AWP,55,0.25094779278523627,92.52,0.3162603752851486,89.55
1,Train,AWP,56,0.24858964122712804,92.6925,0.3134962084054947,89.61
1,Train,AWP,57,0.25052129227322895,92.53,0.34620217978954315,88.7
1,Train,AWP,58,0.24859473018790967,92.555,0.35142689394950866,88.54
1,Train,AWP,59,0.2496714400121579,92.5075,0.35876725640296936,88.36
1,Train,AWP,60,0.24850869531067796,92.6375,0.3467367124557495,88.03
1,Train,AWP,61,0.24410262891945367,92.655,0.31005433900356294,89.82
1,Train,AWP,62,0.24179714861007545,92.795,0.3429587112903595,88.43
1,Train,AWP,63,0.24195936124640913,92.9275,0.34192215094566347,88.96
1,Train,AWP,64,0.2374694457355018,92.965,0.37787298848629,87.31
1,Train,AWP,65,0.24130986842770166,92.8625,0.3120168559789658,89.74
1,Train,AWP,66,0.23517644043547659,93.055,0.3345699620008469,89.23
1,Train,AWP,67,0.23695608102285062,92.98,0.32970850982666017,89.19
1,Train,AWP,68,0.23078554792526051,93.185,0.29969245998859406,90.51
1,Train,AWP,69,0.2352344970733594,93.09,0.34472280154228213,88.79
1,Train,AWP,70,0.2344948139291602,93.0675,0.3132263912677765,90.23
1,Train,AWP,71,0.23241057130284964,93.075,0.3126662215709686,89.94
1,Train,AWP,72,0.23249345584608877,93.245,0.33478242180347445,89.22
1,Train,AWP,73,0.2338394330570492,93.2625,0.32828079326152804,89.23
1,Train,AWP,74,0.2306783808448825,93.205,0.3796918457984924,86.87
1,Train,AWP,75,0.22986154108287427,93.3125,0.34141834876537325,88.79
1,Train,AWP,76,0.22761372774363325,93.2575,0.3209921362161636,89.58
1,Train,AWP,77,0.2287211532886036,93.26,0.3155486532449722,89.71
1,Train,AWP,78,0.22570748512927716,93.395,0.32102681384086607,89.27
1,Train_Test,AWP,-1,0.2987240745544434,90.47,-,-
3,Train,AWP,1,1.9683564790902428,25.53,1.7049441226959228,35.85
3,Train,AWP,2,1.5934110613295827,40.0425,1.5060267169952393,43.32
3,Train,AWP,3,1.4141437748369698,47.51,1.3226860376358032,50.2
3,Train,AWP,4,1.2303513823606718,55.195,1.167520566558838,57.09
3,Train,AWP,5,1.064981470283228,61.7225,0.988526511669159,64.62
3,Train,AWP,6,0.943194892459784,66.5825,0.8995586683273316,68.17
3,Train,AWP,7,0.8401449960641587,70.545,0.8682068710327149,69.63
3,Train,AWP,8,0.7465340830266666,74.24,0.8256517894744873,70.63
3,Train,AWP,9,0.6732502195972223,77.05,0.7377603120803833,75.35
3,Train,AWP,10,0.6157757992180772,79.08,0.7496919294357299,74.54
3,Train,AWP,11,0.5762562454698946,80.5225,0.6240472520828247,78.58
3,Train,AWP,12,0.5377063567455584,81.99,0.5951436886787415,80.13
3,Train,AWP,13,0.5072775909695001,83.0725,0.5683038712501526,80.97
3,Train,AWP,14,0.48653133056415154,83.82,0.517927454662323,82.95
3,Train,AWP,15,0.4660999768267805,84.5825,0.5183202745437622,82.32
3,Train,AWP,16,0.44802065712575334,85.39,0.5207593685150147,82.89
3,Train,AWP,17,0.42698888109324457,86.17,0.4805693615913391,84.09
3,Train,AWP,18,0.4190748646236456,86.33,0.465085812664032,84.68
3,Train,AWP,19,0.40416865617322467,87.12,0.4267307527542114,85.79
3,Train,AWP,20,0.39484889010270946,87.1875,0.4878968232154846,83.46
3,Train,AWP,21,0.38097268909501575,87.6375,0.5021420308113098,83.46
3,Train,AWP,22,0.36717114595178596,88.2175,0.40608671197891233,86.52
3,Train,AWP,23,0.3672184738488243,88.1075,0.423282706451416,86.04
3,Train,AWP,24,0.35258100703120615,88.6975,0.4967206615447998,83.06
3,Train,AWP,25,0.34961250081610756,88.855,0.45412501907348635,84.83
3,Train,AWP,26,0.33794502890148104,89.31,0.40813453760147095,86.92
3,Train,AWP,27,0.3349537587584779,89.35,0.41446239700317383,86.12
3,Train,AWP,28,0.3249183481398482,89.8825,0.3885010638237,86.98
3,Train,AWP,29,0.32258753626110453,89.8525,0.37557429714202883,87.48
3,Train,AWP,30,0.31193009280739503,90.26,0.37982566499710085,87.4
3,Train,AWP,31,0.31119001487763925,90.26,0.39416635875701905,86.87
3,Train,AWP,32,0.30669463909091277,90.4225,0.3907255921363831,87.3
3,Train,AWP,33,0.2982545489320359,90.855,0.41013896894454954,86.2
3,Train,AWP,34,0.2979455361731898,90.8325,0.37121464433670043,87.65
3,Train,AWP,35,0.29445097797785325,90.89,0.3741989363193512,88.11
3,Train,AWP,36,0.2929133127767819,91.005,0.4188160348892212,86.11
3,Train,AWP,37,0.28894764275406115,91.2075,0.34702466764450074,88.92
3,Train,AWP,38,0.2880780338384092,91.075,0.3825470489501953,87.62
3,Train,AWP,39,0.28054842124350915,91.3525,0.38707920660972595,86.94
3,Train,AWP,40,0.2746503228387132,91.705,0.36856134481430053,87.92
3,Train,AWP,41,0.27684387364707436,91.4525,0.37179037523269653,87.69
3,Train,AWP,42,0.2792512124624496,91.4125,0.3462286965847015,88.9
3,Train,AWP,43,0.2693581888660455,91.8825,0.4196418810844421,85.81
3,Train,AWP,44,0.269804680785432,91.7725,0.3428555739879608,88.88
3,Train,AWP,45,0.27473401494871696,91.67,0.3445053723812103,89.1
3,Train,AWP,46,0.261069812666113,92.1325,0.3236137991428375,89.68
3,Train,AWP,47,0.26244784629763884,92.05,0.35248795351982115,88.4
3,Train,AWP,48,0.2599965149697404,92.1175,0.3256279223918915,89.34
3,Train,AWP,49,0.25532228049759664,92.2825,0.3895144753932953,86.44
3,Train,AWP,50,0.25473042541799457,92.325,0.33420146493911745,89.51
3,Train,AWP,51,0.25206831540353003,92.4775,0.33717130041122434,88.82
3,Train,AWP,52,0.2551544375312976,92.405,0.35207639236450194,88.68
3,Train,AWP,53,0.2535493148687168,92.305,0.3275726125717163,89.59
3,Train,AWP,54,0.2514621863445154,92.495,0.34904768629074095,88.54
3,Train,AWP,55,0.2492940002641739,92.47,0.3382777340888977,88.84
3,Train,AWP,56,0.24875915878877852,92.53,0.3437627118587494,88.57
3,Train_Test,AWP,-1,0.32644267683029177,89.27,-,-
CMC_Any_1,,,,,,,
1,GurobiComplete_Train,-1,-1,92.80000000000001
1,GurobiComplete_Val,-1,-1,90.32
1,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.21266048109531402,94.235
1,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.3020143773078918,90.31
1,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.3041793593406677,90.41
1,GurobiEdit,AWP_CMC,1,0.23430812092253955,93.0625,0.3090869962930679,90.11
1,GurobiEdit,AWP_CMC,2,0.23489080843167565,93.055,0.3159197131156921,89.39
1,GurobiEdit,AWP_CMC,3,0.23649358735107384,92.86,0.3283963773369789,89.08
1,GurobiEdit,AWP_CMC,4,0.23349148411149034,93.11,0.42012664721012116,85.96
1,GurobiEdit,AWP_CMC,5,0.22731951862192765,93.2425,0.28832623957395553,90.58
1,GurobiEdit,AWP_CMC,6,0.2306211462940652,93.185,0.332039795923233,89.06
1,GurobiEdit,AWP_CMC,7,0.22716178966406436,93.3425,0.3346764624118805,89.11
1,GurobiEdit,AWP_CMC,8,0.2317732638730028,93.115,0.3457129187822342,88.42
1,GurobiEdit,AWP_CMC,9,0.22973913206650426,93.2725,0.4115086858510971,85.35
1,GurobiEdit,AWP_CMC,10,0.22433451127510862,93.5525,0.33789613871574403,88.57
1,GurobiEdit,AWP_CMC,11,0.22619333011083328,93.415,0.3256426721096039,88.9
1,GurobiEdit,AWP_CMC,12,0.23001684548374943,93.085,0.3036260090947151,90.01
1,GurobiEdit,AWP_CMC,13,0.22997327110828303,93.18,0.3215452349424362,89.79
1,GurobiEdit,AWP_CMC,14,0.22442846928541652,93.495,0.39231059308052063,86.46
1,GurobiEdit,AWP_CMC,15,0.2263277015937403,93.38,0.35208009617328645,88.04
1,GurobiEdit_Test,AWP_CMC,-1,0.2900987951159477,90.43,-,-
CMC_Any_1,,,,,,,
2,GurobiComplete_Train,-1,-1,93.8
2,GurobiComplete_Val,-1,-1,89.37
2,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.22502692408561706,93.4725
2,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.3290330020904541,89.05
2,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.3181471262454987,89.75
2,GurobiEdit,AWP_CMC,1,0.26291619593533466,92.0425,0.36915867395401003,88.0
2,GurobiEdit,AWP_CMC,2,0.2642001006930781,92.045,0.3409321611404419,89.28
2,GurobiEdit,AWP_CMC,3,0.2599459230995026,92.1375,0.40741077508926393,86.42
2,GurobiEdit,AWP_CMC,4,0.25349013859662006,92.32,0.3501080987930298,88.77
2,GurobiEdit,AWP_CMC,5,0.25213673282355165,92.4875,0.36374912357330325,87.84
2,GurobiEdit,AWP_CMC,6,0.25039132834432987,92.4325,0.341955060005188,88.83
2,GurobiEdit,AWP_CMC,7,0.2472423672104796,92.675,0.40078421516418455,86.6
2,GurobiEdit,AWP_CMC,8,0.2456778693503846,92.6525,0.34348926429748533,88.78
2,GurobiEdit,AWP_CMC,9,0.25193926344473905,92.3325,0.4097292765617371,86.54
2,GurobiEdit,AWP_CMC,10,0.244595709081275,92.67,0.3224232524871826,89.54
2,GurobiEdit,AWP_CMC,11,0.2444702037416708,92.6225,0.43407534885406496,85.01
2,GurobiEdit,AWP_CMC,12,0.24251268927852948,92.7525,0.3860673944473267,87.26
2,GurobiEdit,AWP_CMC,13,0.24265252996367007,92.7875,0.35267416734695434,88.35
2,GurobiEdit,AWP_CMC,14,0.2380926808514915,92.845,0.3117721569061279,89.77
2,GurobiEdit,AWP_CMC,15,0.23776151401737627,92.85,0.32754278383255003,89.44
2,GurobiEdit,AWP_CMC,16,0.24269007458187902,92.8025,0.3490537389755249,88.33
2,GurobiEdit,AWP_CMC,17,0.24014695064899638,92.795,0.3608036375045776,88.15
2,GurobiEdit,AWP_CMC,18,0.23576128216216358,93.0275,0.3723381084442139,87.49
2,GurobiEdit,AWP_CMC,19,0.23421033117146536,93.1025,0.370125288105011,87.6
2,GurobiEdit,AWP_CMC,20,0.23368755811319564,93.2125,0.3849224750518799,87.02
2,GurobiEdit,AWP_CMC,21,0.2314781463993624,93.1525,0.35833072519302367,87.88
2,GurobiEdit,AWP_CMC,22,0.23053745275583512,93.2425,0.3349781021118164,88.92
2,GurobiEdit,AWP_CMC,23,0.23507060560460288,92.92,0.3614065531730652,88.28
2,GurobiEdit,AWP_CMC,24,0.23220712817705477,93.0875,0.39268965320587157,86.63
2,GurobiEdit_Test,AWP_CMC,-1,0.31350634365081786,89.45,-,-
CMC_Any_1,,,,,,,
3,GurobiComplete_Train,-1,-1,92.5
3,GurobiComplete_Val,-1,-1,89.28
3,CMC,Any,1,Gurobi_Complete_Eval_Train,-1,0.24167452383041382,92.5175
3,CMC,Any,1,Gurobi_Complete_Eval_Val,-1,0.32644810271263125,89.46
3,CMC,Any,1,Gurobi_Complete_Eval_Test,-1,0.33530259873867035,89.03
3,GurobiEdit,AWP_CMC,1,0.2615177791815596,92.105,0.40874061155319213,86.15
3,GurobiEdit,AWP_CMC,2,0.2618937657568782,92.0325,0.35242161903381347,88.66
3,GurobiEdit,AWP_CMC,3,0.26000351799181853,92.1025,0.339544230556488,89.07
3,GurobiEdit,AWP_CMC,4,0.2594273599287191,92.0675,0.40245210762023925,86.37
3,GurobiEdit,AWP_CMC,5,0.2535279227997929,92.35,0.3563995551109314,88.46
3,GurobiEdit,AWP_CMC,6,0.2556374658125277,92.1625,0.3655843175411224,87.75
3,GurobiEdit,AWP_CMC,7,0.2519428361052522,92.3525,0.3302677031517029,89.39
3,GurobiEdit,AWP_CMC,8,0.25044180448062886,92.3725,0.34137806334495546,88.76
3,GurobiEdit,AWP_CMC,9,0.25155178497964964,92.5325,0.33823913674354555,88.91
3,GurobiEdit,AWP_CMC,10,0.24634135643038124,92.5825,0.3347604142665863,88.99
3,GurobiEdit,AWP_CMC,11,0.2437339243940271,92.77,0.4252965130805969,85.76
3,GurobiEdit,AWP_CMC,12,0.24757498221846816,92.655,0.32712209420204164,89.24
3,GurobiEdit,AWP_CMC,13,0.24630285520999196,92.645,0.32944336137771607,88.91
3,GurobiEdit,AWP_CMC,14,0.24627295860086387,92.6375,0.33540899968147275,89.12
3,GurobiEdit,AWP_CMC,15,0.24347494790157953,92.7675,0.31727099294662475,90.33
3,GurobiEdit,AWP_CMC,16,0.24160733209631313,92.9175,0.3371591455936432,89.24
3,GurobiEdit,AWP_CMC,17,0.24168351644905992,92.8025,0.3226443640232086,89.22
3,GurobiEdit,AWP_CMC,18,0.23859722912311554,92.815,0.3326944872379303,89.13
3,GurobiEdit,AWP_CMC,19,0.24001533476213296,92.745,0.35650740900039674,88.17
3,GurobiEdit,AWP_CMC,20,0.23221931030479864,93.28,0.3331721706390381,88.89
3,GurobiEdit,AWP_CMC,21,0.23646709515739933,92.9025,0.330116246509552,89.18
3,GurobiEdit,AWP_CMC,22,0.23637144139018684,93.0225,0.35489471015930174,88.33
3,GurobiEdit,AWP_CMC,23,0.2383915188308722,92.9575,0.3581260952949524,88.03
3,GurobiEdit,AWP_CMC,24,0.22892619609927978,93.3375,0.3196404974937439,89.63
3,GurobiEdit,AWP_CMC,25,0.23144670911490345,93.225,0.31244316763877866,89.72
3,GurobiEdit,AWP_CMC,26,0.23126584738969042,93.1075,0.31526339831352235,89.93
3,GurobiEdit,AWP_CMC,27,0.233461788810861,93.045,0.3203721100330353,89.54
3,GurobiEdit,AWP_CMC,28,0.23176438175736905,93.22,0.2919915268421173,90.53
3,GurobiEdit,AWP_CMC,29,0.2277842653207124,93.28,0.3126394309997559,89.95
3,GurobiEdit,AWP_CMC,30,0.2279737936422086,93.2275,0.3070772536277771,89.9
3,GurobiEdit,AWP_CMC,31,0.2255438996818119,93.395,0.30632501187324523,89.96
3,GurobiEdit,AWP_CMC,32,0.2304144902065539,93.1975,0.3504904095649719,88.25
3,GurobiEdit,AWP_CMC,33,0.22888271910504412,93.2125,0.3055071619510651,89.88
3,GurobiEdit,AWP_CMC,34,0.22488461234889473,93.455,0.3145680811882019,89.7
3,GurobiEdit,AWP_CMC,35,0.224863859696891,93.33,0.3039450565338135,90.3
3,GurobiEdit,AWP_CMC,36,0.226250114579932,93.37,0.2953597332954407,90.83
3,GurobiEdit,AWP_CMC,37,0.22305264492956595,93.395,0.36547986793518067,87.65
3,GurobiEdit,AWP_CMC,38,0.22199538461983012,93.4825,0.28910908913612365,90.89
3,GurobiEdit,AWP_CMC,39,0.2228835252717661,93.425,0.3531741352081299,88.0
3,GurobiEdit,AWP_CMC,40,0.2264285683631897,93.495,0.2986715400218964,90.41
3,GurobiEdit,AWP_CMC,41,0.2178020571081783,93.64,0.31766721153259275,90.06
3,GurobiEdit,AWP_CMC,42,0.2232189625263595,93.5325,0.32723564519882203,89.24
3,GurobiEdit,AWP_CMC,43,0.21797914291247011,93.605,0.31988725028038023,89.4
3,GurobiEdit,AWP_CMC,44,0.22461330800201185,93.3575,0.3443733798027039,88.35
3,GurobiEdit,AWP_CMC,45,0.22002304297761796,93.635,0.3004975971698761,90.19
3,GurobiEdit,AWP_CMC,46,0.22004492638019707,93.53,0.30389882831573484,89.83
3,GurobiEdit,AWP_CMC,47,0.22124600486633494,93.4025,0.3679188847064972,87.97
3,GurobiEdit,AWP_CMC,48,0.22191887865432156,93.505,0.2931609281539917,90.82
3,GurobiEdit_Test,AWP_CMC,-1,0.2883521759033203,90.66,-,-
CMC_Correct_10,,,,,,,
1,GurobiComplete_Train,-1,-1,92.4
1,GurobiComplete_Val,-1,-1,89.82
1,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.22862042956352233,93.5525
1,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.3097215029478073,90.05
1,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.32432128987312314,89.72
1,GurobiEdit,AWP_CMC_Correct,1,0.2370833490317622,92.9875,0.32501081473827365,89.38,-,-
1,GurobiEdit,AWP_CMC_Correct,2,0.23522342574863006,93.0775,0.3197470859527588,89.56,-,-
1,GurobiEdit,AWP_CMC_Correct,3,0.23531122948414981,93.0425,0.3424220603466034,88.17,-,-
1,GurobiEdit,AWP_CMC_Correct,4,0.23111055110590145,93.2,0.31465161845684053,89.74,-,-
1,GurobiEdit,AWP_CMC_Correct,5,0.23229466730984635,93.125,0.311977716755867,89.67,-,-
1,GurobiEdit,AWP_CMC_Correct,6,0.2303060876390043,93.27,0.34512442927360537,88.81,-,-
1,GurobiEdit,AWP_CMC_Correct,7,0.22877545916615202,93.145,0.3330872047662735,88.75,-,-
1,GurobiEdit,AWP_CMC_Correct,8,0.22962005567341187,93.225,0.3115835698604584,89.62,-,-
1,GurobiEdit,AWP_CMC_Correct,9,0.22953166222324767,93.23,0.3284618125915527,89.21,-,-
1,GurobiEdit,AWP_CMC_Correct,10,0.22845769173706681,93.28,0.3355878402233124,88.75,-,-
1,GurobiEdit,AWP_CMC_Correct,11,0.2294994081361606,93.25,0.3226228581428528,89.54,-,-
1,GurobiEdit,AWP_CMC_Correct,12,0.22585829316427153,93.365,0.35114191098213193,88.28,-,-
1,GurobiEdit,AWP_CMC_Correct,13,0.22542601283461142,93.505,0.3063260710477829,90.04,-,-
1,GurobiEdit,AWP_CMC_Correct,14,0.2227182457098565,93.6525,0.3704795120716095,87.85,-,-
1,GurobiEdit,AWP_CMC_Correct,15,0.22488196077533423,93.5225,0.30736859159469604,90.09,-,-
1,GurobiEdit,AWP_CMC_Correct,16,0.22278573678229183,93.5425,0.2994393547296524,90.44,-,-
1,GurobiEdit,AWP_CMC_Correct,17,0.2231848864985731,93.4075,0.3024347179412842,90.19,-,-
1,GurobiEdit,AWP_CMC_Correct,18,0.21978901817014043,93.6225,0.3453872763156891,88.74,-,-
1,GurobiEdit,AWP_CMC_Correct,19,0.2202684797656041,93.61,0.33338519093990326,89.22,-,-
1,GurobiEdit,AWP_CMC_Correct,20,0.22126677380011867,93.6125,0.3412589094877243,88.83,-,-
1,GurobiEdit,AWP_CMC_Correct,21,0.22339184348956465,93.39,0.3197567301273346,89.59,-,-
1,GurobiEdit,AWP_CMC_Correct,22,0.21802443522995654,93.69,0.32287175859212874,89.28,-,-
1,GurobiEdit,AWP_CMC_Correct,23,0.21835770341344535,93.6425,0.3020133572816849,90.09,-,-
1,GurobiEdit,AWP_CMC_Correct,24,0.2205233927161549,93.615,0.31416732511520384,89.6,-,-
1,GurobiEdit,AWP_CMC_Correct,25,0.22165429968232164,93.5,0.3352034698486328,88.88,-,-
1,GurobiEdit,AWP_CMC_Correct,26,0.21885754963079582,93.615,0.31957106997966767,89.56,-,-
1,GurobiEdit_Test,AWP_CMC_Correct,-1,0.29912413345575334,90.15,-,-
CMC_Correct_10,,,,,,,
2,GurobiComplete_Train,-1,-1,91.3
2,GurobiComplete_Val,-1,-1,87.91
2,CMC,Correct,10,Gurobi_Complete_Eval_Train,-1,0.26420825340747833,91.8925
2,CMC,Correct,10,Gurobi_Complete_Eval_Val,-1,0.357016487121582,88.33
2,CMC,Correct,10,Gurobi_Complete_Eval_Test,-1,0.3570450667858124,88.33
