Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss,F1
pima.csv,768,614,8,50,1,1,1,0.13,0.7785817655571635,0.8181818181818182,0.4981917440891266,0.4785525202751159,0.6723768736616702
pima.csv,768,614,8,60,1,1,12,1.56,0.7829232995658466,0.7792207792207793,0.4893127977848053,0.5430322885513306,0.6359223300970874
pima.csv,768,614,8,70,1,1,3,0.39,0.7858176555716353,0.7402597402597403,0.4758082926273346,0.5282561779022217,0.6621004566210046
pima.csv,768,614,8,80,1,1,3,0.39,0.7727930535455861,0.7662337662337663,0.461278349161148,0.477619856595993,0.6594360086767896
vinnie.csv,380,304,2,0,1,1,8,2.11,0.8538011695906432,0.8157894736842105,0.3659892380237579,0.3427782952785492,0.8529411764705882
vinnie.csv,380,304,2,10,1,1,8,2.11,0.8391812865497076,0.9210526315789472,0.3929172158241272,0.2833361327648163,0.8493150684931506
vinnie.csv,380,304,2,30,1,1,11,2.89,0.847953216374269,0.8421052631578947,0.3849036693572998,0.4137639701366424,0.8555555555555555
vinnie.csv,380,304,2,40,1,1,8,2.11,0.8538011695906432,0.8421052631578947,0.3949955701828003,0.3694829642772674,0.845679012345679
vinnie.csv,380,304,2,60,1,1,4,1.05,0.8450292397660819,0.868421052631579,0.3467697203159332,0.3067635595798492,0.8498583569405099
vinnie.csv,380,304,2,80,1,1,9,2.37,0.8567251461988304,0.7894736842105263,0.3667044937610626,0.4501650035381317,0.8579710144927536
vinnie.csv,380,304,2,90,1,1,10,2.63,0.8450292397660819,0.8947368421052632,0.370006650686264,0.3179363012313843,0.844574780058651
AP_Omentum_Ovary.csv,275,220,10935,0,1,1,4,1.45,0.9595141700404858,0.6785714285714286,0.1398149579763412,0.6261616945266724,0.9720670391061452
AP_Omentum_Ovary.csv,275,220,10935,10,1,1,1,0.36,0.979757085020243,0.8214285714285714,0.1673280298709869,0.5942205786705017,0.9854227405247813
AP_Omentum_Ovary.csv,275,220,10935,20,1,1,11,4.0,0.979757085020243,0.9642857142857144,0.0838569849729538,0.312689870595932,0.9860724233983287
AP_Omentum_Ovary.csv,275,220,10935,30,1,1,2,0.73,0.9919028340080972,0.75,0.0767451748251915,0.6767243146896362,0.9942857142857143
AP_Omentum_Ovary.csv,275,220,10935,40,1,1,23,8.36,0.9149797570850202,0.6428571428571429,0.2158166915178299,0.6618069410324097,0.9442970822281167
AP_Omentum_Ovary.csv,275,220,10935,50,1,1,8,2.91,0.9838056680161944,0.7142857142857143,0.153179332613945,0.5961664319038391,0.989010989010989
AP_Omentum_Ovary.csv,275,220,10935,70,1,1,1,0.36,0.9757085020242916,0.6785714285714286,0.1902160793542862,0.8082018494606018,0.9826589595375722
AP_Omentum_Ovary.csv,275,220,10935,80,1,1,1,0.36,0.7246963562753036,0.6785714285714286,0.2787277102470398,0.7315561175346375,0.8403755868544601
AP_Omentum_Ovary.csv,275,220,10935,90,1,1,6,2.18,0.2834008097165992,0.25,0.5938102602958679,0.8794233202934265,0.0
datatrieve.csv,130,104,8,0,1,1,9,6.92,0.9230769230769232,0.8461538461538461,0.2241642326116562,0.3791436553001404,0.0
datatrieve.csv,130,104,8,10,1,1,1,0.77,0.9145299145299144,0.9230769230769232,0.2204917669296264,0.1748857498168945,0.0
datatrieve.csv,130,104,8,20,1,1,15,11.54,0.9230769230769232,0.8461538461538461,0.3684901893138885,0.6010197997093201,0.0
datatrieve.csv,130,104,8,30,1,1,2,1.54,0.905982905982906,1.0,0.2323494404554367,0.1008487269282341,0.0
datatrieve.csv,130,104,8,50,1,1,24,18.46,0.905982905982906,1.0,0.232328176498413,0.0624874234199523,0.0
datatrieve.csv,130,104,8,60,1,1,14,10.77,0.905982905982906,1.0,0.221871331334114,0.0832870155572891,0.0
datatrieve.csv,130,104,8,70,1,1,13,10.0,0.9230769230769232,0.8461538461538461,0.2188310027122497,0.3546380996704101,0.0
datatrieve.csv,130,104,8,80,1,1,4,3.08,0.9145299145299144,0.9230769230769232,0.2708069980144501,0.2719122767448425,0.0
datatrieve.csv,130,104,8,90,1,1,6,4.62,0.9230769230769232,0.8461538461538461,0.2616579830646515,0.423552930355072,0.0
iris.csv,150,120,4,0,1,1,1,0.67,1.0,1.0,0.0001626462471904,1.6399000742239878e-05,1.0
iris.csv,150,120,4,10,1,1,1,0.67,1.0,1.0,0.0045391041785478,0.0042973267845809,1.0
iris.csv,150,120,4,20,1,1,1,0.67,1.0,1.0,0.0017107784515246,0.0037914151325821,1.0
iris.csv,150,120,4,30,1,1,17,11.33,1.0,1.0,0.0001603025884833,0.0001869050611276,1.0
iris.csv,150,120,4,40,1,1,5,3.33,1.0,1.0,0.0044961683452129,0.0024766570422798,1.0
iris.csv,150,120,4,50,1,1,6,4.0,1.0,1.0,0.0991871282458305,0.0771061107516288,1.0
iris.csv,150,120,4,60,1,1,4,2.67,1.0,1.0,0.0043798824772238,0.0015990787651389,1.0
iris.csv,150,120,4,70,1,1,3,2.0,1.0,1.0,0.018325975164771,0.0142980646342039,1.0
iris.csv,150,120,4,80,1,1,8,5.33,1.0,1.0,0.0049302796833217,0.0042028897441923,1.0
iris.csv,150,120,4,90,1,1,15,10.0,1.0,1.0,0.0010416022269055,0.0007038644398562,1.0
thoracic_surgery.csv,470,376,16,0,1,1,2,0.43,0.851063829787234,0.851063829787234,0.3898375332355499,0.4241494536399841,0.9195402298850575
thoracic_surgery.csv,470,376,16,20,1,1,1,0.21,0.851063829787234,0.851063829787234,0.3734139502048492,0.3915264904499054,0.9195402298850575
thoracic_surgery.csv,470,376,16,30,1,1,1,0.21,0.8463356973995272,0.8936170212765957,0.3946923017501831,0.3108436167240143,0.9167733674775929
thoracic_surgery.csv,470,376,16,40,1,1,2,0.43,0.8463356973995272,0.8936170212765957,0.3815432786941528,0.3558117151260376,0.9167733674775929
thoracic_surgery.csv,470,376,16,50,1,1,1,0.21,0.8628841607565012,0.7446808510638298,0.3779066801071167,0.5866024494171143,0.9263959390862944
thoracic_surgery.csv,470,376,16,60,1,1,5,1.06,0.8557919621749409,0.8297872340425532,0.3847753405570984,0.438237577676773,0.9220945083014048
thoracic_surgery.csv,470,376,16,80,1,1,1,0.21,0.8557919621749409,0.8085106382978723,0.3904497921466827,0.4863239824771881,0.9222929936305733
thoracic_surgery.csv,470,376,16,90,1,1,12,2.55,0.8581560283687943,0.7872340425531915,0.3785319626331329,0.5044082403182983,0.9236641221374046
fri_c1_100_5.csv,100,80,5,0,1,1,4,4.0,0.4111111111111111,0.8,0.7241869568824768,0.6446948051452637,0.0
fri_c1_100_5.csv,100,80,5,10,1,1,1,1.0,0.7666666666666667,0.6,0.5447680950164795,0.5693569779396057,0.7920792079207921
fri_c1_100_5.csv,100,80,5,20,1,1,2,2.0,0.7333333333333333,0.7,0.6177736520767212,0.6267070174217224,0.7931034482758621
fri_c1_100_5.csv,100,80,5,30,1,1,1,1.0,0.8222222222222222,0.9,0.5272644758224487,0.527442991733551,0.8222222222222222
fri_c1_100_5.csv,100,80,5,40,1,1,2,2.0,0.8444444444444444,0.9,0.4946134686470032,0.4727148115634918,0.8571428571428571
fri_c1_100_5.csv,100,80,5,50,1,1,2,2.0,0.7555555555555555,0.9,0.5729484558105469,0.4636259973049164,0.78
fri_c1_100_5.csv,100,80,5,60,1,1,13,13.0,0.7333333333333333,0.5,0.6139684915542603,0.655463457107544,0.7818181818181819
fri_c1_100_5.csv,100,80,5,70,1,1,1,1.0,0.5555555555555556,0.7,0.6332336068153381,0.5848459005355835,0.7014925373134329
fri_c1_100_5.csv,100,80,5,80,1,1,7,7.0,0.4555555555555555,0.4,0.6805634498596191,0.7321438789367676,0.0
fri_c1_100_5.csv,100,80,5,90,1,1,4,4.0,0.7,0.7,0.6039400696754456,0.6308573484420776,0.7567567567567568
promoters.csv,106,84,58,0,1,1,1,0.94,1.0,1.0,0.034786183387041,0.0503528378903865,1.0
promoters.csv,106,84,58,10,1,1,28,26.42,0.9789473684210528,0.9090909090909092,0.2486748546361923,0.5268202424049377,0.9787234042553191
promoters.csv,106,84,58,20,1,1,7,6.6,0.9473684210526316,0.7272727272727273,0.1735387444496154,0.464406281709671,0.9425287356321839
promoters.csv,106,84,58,30,1,1,1,0.94,1.0,1.0,0.0123828183859586,0.0085651315748691,1.0
promoters.csv,106,84,58,40,1,1,2,1.89,0.9789473684210528,0.5454545454545454,0.3322396278381347,0.5811827182769775,0.9795918367346939
promoters.csv,106,84,58,50,1,1,2,1.89,1.0,0.9090909090909092,0.1223607882857322,0.3695719540119171,1.0
promoters.csv,106,84,58,60,1,1,5,4.72,1.0,0.9090909090909092,0.0446846708655357,0.1285407543182373,1.0
promoters.csv,106,84,58,70,1,1,1,0.94,0.9894736842105264,0.8181818181818182,0.0642812475562095,0.3104138970375061,0.9900990099009901
promoters.csv,106,84,58,80,1,1,6,5.66,0.9789473684210528,0.9090909090909092,0.0628916025161743,0.2973028421401977,0.9787234042553191
promoters.csv,106,84,58,90,1,1,9,8.49,0.9894736842105264,0.9090909090909092,0.0493317134678363,0.2303362339735031,0.9887640449438202
balance-scale.csv,625,500,4,0,1,1,11,1.76,0.9555160142348754,0.9206349206349206,0.1495017409324646,0.2369304299354553,0.9608763693270735
balance-scale.csv,625,500,4,10,1,1,22,3.52,0.9555160142348754,0.9523809523809524,0.1309568732976913,0.1717237830162048,0.9597423510466989
balance-scale.csv,625,500,4,20,1,1,1,0.16,0.9537366548042704,0.9365079365079364,0.145070880651474,0.2014496773481369,0.9584664536741214
balance-scale.csv,625,500,4,50,1,1,2,0.32,0.9537366548042704,0.9365079365079364,0.1491953134536743,0.2027094811201095,0.9584664536741214
balance-scale.csv,625,500,4,60,1,1,2,0.32,0.9483985765124556,0.984126984126984,0.1569692939519882,0.1053869351744651,0.9540412044374009
balance-scale.csv,625,500,4,70,1,1,2,0.32,0.9501779359430604,0.9682539682539684,0.1502809375524521,0.1387358754873275,0.9556962025316456
balance-scale.csv,625,500,4,80,1,1,4,0.64,0.9501779359430604,0.9682539682539684,0.1368966251611709,0.0867640078067779,0.9552715654952076
balance-scale.csv,625,500,4,90,1,1,2,0.32,0.9519572953736656,0.9523809523809524,0.1366393119096756,0.1796655803918838,0.9572107765451664
tic-tac-toe.csv,958,766,9,0,1,1,1,0.1,0.6577726218097448,0.6145833333333334,0.586051881313324,0.6568326950073242,0.7935619314205739
tic-tac-toe.csv,958,766,9,10,1,1,3,0.31,0.7134570765661253,0.6354166666666666,0.5750820636749268,0.633492648601532,0.8155339805825242
tic-tac-toe.csv,958,766,9,20,1,1,1,0.1,0.7157772621809745,0.75,0.5895112752914429,0.5868121385574341,0.8170276325616131
tic-tac-toe.csv,958,766,9,30,1,1,1,0.1,0.7494199535962877,0.6875,0.5491125583648682,0.6091675162315369,0.8346094946401225
tic-tac-toe.csv,958,766,9,40,1,1,1,0.1,0.6693735498839907,0.6770833333333334,0.5887418985366821,0.6015613675117493,0.796863863150392
tic-tac-toe.csv,958,766,9,50,1,1,9,0.94,0.6983758700696056,0.625,0.5898560881614685,0.6267716884613037,0.8091042584434655
tic-tac-toe.csv,958,766,9,70,1,1,3,0.31,0.6554524361948956,0.6354166666666666,0.5807916522026062,0.6259317398071289,0.7918710581639804
pc1_req.csv,320,256,8,0,1,1,9,2.81,0.6875,0.75,0.5826108455657959,0.5531529188156128,0.8076923076923077
pc1_req.csv,320,256,8,20,1,1,2,0.62,0.6840277777777778,0.59375,0.6002285480499268,0.6683636903762817,0.8100208768267223
pc1_req.csv,320,256,8,30,1,1,2,0.62,0.6701388888888888,0.625,0.6178174018859863,0.6195582151412964,0.8024948024948025
pc1_req.csv,320,256,8,40,1,1,3,0.94,0.6944444444444444,0.71875,0.5970934629440308,0.5811446309089661,0.8070175438596491
pc1_req.csv,320,256,8,50,1,1,2,0.62,0.6944444444444444,0.75,0.5970927476882935,0.5801132917404175,0.8018018018018018
pc1_req.csv,320,256,8,60,1,1,7,2.19,0.6666666666666666,0.65625,0.6042261719703674,0.6705859899520874,0.8
pc1_req.csv,320,256,8,70,1,1,19,5.94,0.6909722222222222,0.71875,0.5838340520858765,0.5830983519554138,0.8052516411378556
pc1_req.csv,320,256,8,80,1,1,3,0.94,0.6631944444444444,0.78125,0.6056573987007141,0.5679118633270264,0.7949260042283298
pc1_req.csv,320,256,8,90,1,1,1,0.31,0.6909722222222222,0.84375,0.6153531670570374,0.5088710188865662,0.8017817371937639
analcatdata_creditscore.csv,100,80,6,0,1,1,2,2.0,0.9222222222222224,1.0,0.2218482196331024,0.277086079120636,0.948905109489051
analcatdata_creditscore.csv,100,80,6,10,1,1,2,2.0,0.9444444444444444,1.0,0.2088545262813568,0.2026400864124298,0.9618320610687023
analcatdata_creditscore.csv,100,80,6,20,1,1,9,9.0,0.6666666666666666,0.7,0.6661362648010254,0.6518570184707642,0.7692307692307693
analcatdata_creditscore.csv,100,80,6,30,1,1,4,4.0,0.8555555555555555,0.8,0.3070110976696014,0.4206704199314117,0.9078014184397163
analcatdata_creditscore.csv,100,80,6,40,1,1,3,3.0,0.8777777777777778,0.6,0.261838287115097,0.5128545761108398,0.9230769230769231
analcatdata_creditscore.csv,100,80,6,50,1,1,2,2.0,0.8666666666666667,0.7,0.3128865659236908,0.5183106660842896,0.9154929577464789
analcatdata_creditscore.csv,100,80,6,60,1,1,3,3.0,0.9444444444444444,0.8,0.2387595027685165,0.3328171372413635,0.9635036496350365
analcatdata_creditscore.csv,100,80,6,70,1,1,1,1.0,0.7888888888888889,0.7,0.4165627360343933,0.5429366230964661,0.8741721854304636
analcatdata_creditscore.csv,100,80,6,80,1,1,1,1.0,0.8777777777777778,0.8,0.2476927191019058,0.2795004546642303,0.920863309352518
analcatdata_creditscore.csv,100,80,6,90,1,1,1,1.0,0.9666666666666668,0.9,0.2123753726482391,0.245267704129219,0.9774436090225563
bodyfat.csv,252,201,14,0,1,1,4,1.59,1.0,0.9615384615384616,0.0496942512691021,0.0666240006685257,1.0
bodyfat.csv,252,201,14,10,1,1,5,1.98,0.9778761061946902,0.8846153846153846,0.0802168771624565,0.2162805944681167,0.9783549783549783
bodyfat.csv,252,201,14,20,1,1,4,1.59,1.0,1.0,0.037350621074438,0.0294352546334266,1.0
bodyfat.csv,252,201,14,30,1,1,5,1.98,0.9380530973451328,0.8076923076923077,0.1885153502225875,0.3298497796058655,0.9375
bodyfat.csv,252,201,14,40,1,1,1,0.4,0.995575221238938,1.0,0.0317318849265575,0.0435994789004325,0.9956709956709957
bodyfat.csv,252,201,14,50,1,1,15,5.95,0.9823008849557522,0.9230769230769232,0.1287907510995865,0.226985678076744,0.9834710743801653
bodyfat.csv,252,201,14,60,1,1,2,0.79,0.995575221238938,1.0,0.1341055631637573,0.1833928674459457,0.9957446808510638
bodyfat.csv,252,201,14,70,1,1,3,1.19,0.9823008849557522,1.0,0.0691590830683708,0.0682872682809829,0.9831932773109243
bodyfat.csv,252,201,14,80,1,1,7,2.78,0.991150442477876,0.9615384615384616,0.0751882120966911,0.1111014261841774,0.991304347826087
bodyfat.csv,252,201,14,90,1,1,2,0.79,1.0,0.9230769230769232,0.0991820022463798,0.249827891588211,1.0
fri_c0_100_25.csv,100,80,25,0,1,1,5,5.0,0.4666666666666667,0.8,0.7198888063430786,0.5924793481826782,0.0
fri_c0_100_25.csv,100,80,25,10,1,1,1,1.0,0.8111111111111111,0.4,0.5962280631065369,0.701831579208374,0.7792207792207793
fri_c0_100_25.csv,100,80,25,20,1,1,1,1.0,0.9111111111111112,0.7,0.4025974571704864,0.4899766445159912,0.9166666666666666
fri_c0_100_25.csv,100,80,25,30,1,1,12,12.0,0.6222222222222222,0.0,0.6696404218673706,0.7948797941207886,0.32
fri_c0_100_25.csv,100,80,25,40,1,1,1,1.0,0.9888888888888888,0.9,0.1970279663801193,0.3471231758594513,0.9894736842105263
fri_c0_100_25.csv,100,80,25,50,1,1,13,13.0,0.4777777777777778,0.7,0.7139554619789124,0.635389506816864,0.0
fri_c0_100_25.csv,100,80,25,60,1,1,3,3.0,0.7888888888888889,0.5,0.6077488660812378,0.7268586158752441,0.822429906542056
fri_c0_100_25.csv,100,80,25,70,1,1,2,2.0,0.4777777777777778,0.7,0.7346327900886536,0.6028294563293457,0.6466165413533834
fri_c0_100_25.csv,100,80,25,80,1,1,5,5.0,0.4888888888888889,0.6,0.6986939907073975,0.6884923577308655,0.6567164179104478
fri_c0_100_25.csv,100,80,25,90,1,1,3,3.0,0.6777777777777778,0.4,0.6516026258468628,0.7370728254318237,0.7478260869565218
AP_Endometrium_Prostate.csv,130,104,10935,0,1,1,47,36.15,1.0,1.0,0.01080625038594,0.030075866729021,1.0
AP_Endometrium_Prostate.csv,130,104,10935,10,1,1,24,18.46,1.0,1.0,1.23297695608926e-07,8.986626198748127e-07,1.0
AP_Endometrium_Prostate.csv,130,104,10935,20,1,1,4,3.08,1.0,1.0,0.0001578763185534,3.8047357520554215e-05,1.0
AP_Endometrium_Prostate.csv,130,104,10935,30,1,1,27,20.77,1.0,1.0,0.0001545086852274,0.0001967156422324,1.0
AP_Endometrium_Prostate.csv,130,104,10935,40,1,1,3,2.31,1.0,1.0,0.0351137928664684,0.0246893987059593,1.0
AP_Endometrium_Prostate.csv,130,104,10935,50,1,1,1,0.77,1.0,1.0,1.3126982594258152e-05,1.1137110959680284e-05,1.0
AP_Endometrium_Prostate.csv,130,104,10935,60,1,1,1,0.77,1.0,0.9230769230769232,0.2712737023830414,0.284765750169754,1.0
AP_Endometrium_Prostate.csv,130,104,10935,70,1,1,2,1.54,1.0,1.0,0.0691752061247825,0.1049410551786422,1.0
AP_Endometrium_Prostate.csv,130,104,10935,80,1,1,9,6.92,1.0,1.0,0.0137808015570044,0.0110738584771752,1.0
AP_Endometrium_Prostate.csv,130,104,10935,90,1,1,4,3.08,1.0,0.9230769230769232,0.0126369530335068,0.1518681794404983,1.0
AP_Prostate_Uterus.csv,193,154,10935,0,1,1,12,6.22,1.0,0.95,0.0067252190783619,0.137285828590393,1.0
AP_Prostate_Uterus.csv,193,154,10935,10,1,1,2,1.04,1.0,1.0,0.0360057167708873,0.0527880415320396,1.0
AP_Prostate_Uterus.csv,193,154,10935,20,1,1,8,4.15,0.9942196531791908,1.0,0.0127236731350421,0.0053503713570535,0.9953051643192489
AP_Prostate_Uterus.csv,193,154,10935,30,1,1,1,0.52,1.0,1.0,0.010074914433062,0.0216245781630277,1.0
AP_Prostate_Uterus.csv,193,154,10935,40,1,1,18,9.33,1.0,1.0,2.531732434363221e-06,1.8575902061002125e-07,1.0
AP_Prostate_Uterus.csv,193,154,10935,50,1,1,3,1.55,1.0,1.0,0.016567438840866,0.0214962512254714,1.0
AP_Prostate_Uterus.csv,193,154,10935,60,1,1,1,0.52,0.9942196531791908,0.95,0.3256140351295471,0.5315588712692261,0.9953917050691244
AP_Prostate_Uterus.csv,193,154,10935,70,1,1,1,0.52,1.0,0.95,0.0181823074817657,0.1475430727005005,1.0
AP_Prostate_Uterus.csv,193,154,10935,80,1,1,1,0.52,1.0,0.9,0.0136932441964745,0.1218957155942916,1.0
AP_Prostate_Uterus.csv,193,154,10935,90,1,1,10,5.18,1.0,1.0,0.0043953801505267,0.0249970573931932,1.0
fri_c1_1000_50.csv,1000,800,50,20,1,1,1,0.1,0.5655555555555556,0.49,0.6278426051139832,0.7069694399833679,0.7156363636363636
fri_c1_1000_50.csv,1000,800,50,30,1,1,1,0.1,0.7666666666666667,0.69,0.5278840661048889,0.5891412496566772,0.7961165048543689
fri_c1_1000_50.csv,1000,800,50,40,1,1,2,0.2,0.7211111111111111,0.63,0.5559685230255127,0.624828577041626,0.761633428300095
fri_c1_1000_50.csv,1000,800,50,60,1,1,6,0.6,0.7522222222222222,0.58,0.5520628094673157,0.6648713946342468,0.7910028116213683
fri_c1_1000_50.csv,1000,800,50,70,1,1,2,0.2,0.7422222222222222,0.63,0.545291543006897,0.654344916343689,0.7707509881422925
fri_c1_1000_50.csv,1000,800,50,80,1,1,2,0.2,0.7533333333333333,0.7,0.5380635261535645,0.5896506309509277,0.792910447761194
fri_c1_1000_50.csv,1000,800,50,90,1,1,1,0.1,0.8066666666666666,0.8,0.5344480872154236,0.5760372877120972,0.8152866242038217
glass2.csv,163,130,9,0,1,1,1,0.61,0.7876712328767124,0.6470588235294118,0.520684540271759,0.5774238705635071,0.7479674796747967
glass2.csv,163,130,9,10,1,1,1,0.61,0.8082191780821918,0.7647058823529411,0.4837771356105804,0.5591486692428589,0.7941176470588235
glass2.csv,163,130,9,20,1,1,8,4.91,0.4452054794520548,0.5882352941176471,0.6941267251968384,0.6905302405357361,0.6161137440758294
glass2.csv,163,130,9,30,1,1,11,6.75,0.7534246575342466,0.8235294117647058,0.5293841361999512,0.5242225527763367,0.6949152542372882
glass2.csv,163,130,9,40,1,1,1,0.61,0.8013698630136986,0.8823529411764706,0.4897861182689667,0.4060935378074646,0.7751937984496124
glass2.csv,163,130,9,50,1,1,2,1.23,0.7945205479452054,0.5294117647058824,0.522178053855896,0.656008243560791,0.75
glass2.csv,163,130,9,60,1,1,4,2.45,0.8356164383561644,0.7058823529411765,0.4300599694252014,0.4936062395572662,0.8125
glass2.csv,163,130,9,70,1,1,5,3.07,0.8013698630136986,0.8823529411764706,0.4897572100162506,0.4929336011409759,0.7603305785123967
glass2.csv,163,130,9,90,1,1,1,0.61,0.7123287671232876,0.8235294117647058,0.6061320304870605,0.5812724828720093,0.625
CastMetal1.csv,327,261,37,0,1,1,4,1.22,0.8673469387755102,0.9393939393939394,0.3129950761795044,0.2252745479345321,0.04878048780487805
CastMetal1.csv,327,261,37,10,1,1,16,4.89,0.8707482993197279,0.8787878787878788,0.2639901340007782,0.2300023734569549,0.0
CastMetal1.csv,327,261,37,20,1,1,4,1.22,0.8673469387755102,0.9090909090909092,0.3455096781253814,0.3193899095058441,0.0
CastMetal1.csv,327,261,37,30,1,1,18,5.5,0.8809523809523809,0.7878787878787878,0.3572491407394409,0.5780328512191772,0.0
CastMetal1.csv,327,261,37,40,1,1,3,0.92,0.8673469387755102,0.9090909090909092,0.4140321910381317,0.376979798078537,0.0
CastMetal1.csv,327,261,37,50,1,1,6,1.83,0.8741496598639455,0.8484848484848485,0.2935245633125305,0.3349969983100891,0.0
CastMetal1.csv,327,261,37,60,1,1,3,0.92,0.8741496598639455,0.8787878787878788,0.3043189644813537,0.3325167894363403,0.05128205128205128
CastMetal1.csv,327,261,37,70,1,1,6,1.83,0.8673469387755102,0.9090909090909092,0.3344888389110565,0.4066987335681915,0.0
CastMetal1.csv,327,261,37,80,1,1,12,3.67,0.8741496598639455,0.8484848484848485,0.3516643047332763,0.4297604262828827,0.0
CastMetal1.csv,327,261,37,90,1,1,3,0.92,0.8639455782312925,0.9393939393939394,0.3167430460453033,0.2424309700727462,0.0
fri_c1_100_25.csv,100,80,25,0,1,1,3,3.0,0.9333333333333332,0.9,0.2866731882095337,0.3270520269870758,0.9361702127659575
fri_c1_100_25.csv,100,80,25,10,1,1,7,7.0,0.8222222222222222,0.4,0.4855386018753052,0.7040114998817444,0.8260869565217391
fri_c1_100_25.csv,100,80,25,20,1,1,2,2.0,0.9111111111111112,0.8,0.4041602611541748,0.5563274621963501,0.9148936170212766
fri_c1_100_25.csv,100,80,25,30,1,1,2,2.0,0.8,0.7,0.4763816893100738,0.5956708192825317,0.8235294117647058
fri_c1_100_25.csv,100,80,25,40,1,1,1,1.0,0.9,0.8,0.3580660820007324,0.5125156044960022,0.9072164948453608
fri_c1_100_25.csv,100,80,25,50,1,1,2,2.0,0.9444444444444444,0.9,0.2996349632740021,0.2993293404579162,0.945054945054945
fri_c1_100_25.csv,100,80,25,60,1,1,7,7.0,0.7444444444444445,0.5,0.5914646983146667,0.6844134330749512,0.7294117647058823
fri_c1_100_25.csv,100,80,25,70,1,1,2,2.0,0.8111111111111111,0.5,0.5396551489830017,0.6991519927978516,0.8282828282828283
fri_c1_100_25.csv,100,80,25,80,1,1,10,10.0,0.4666666666666667,0.7,0.6946268081665039,0.6740559339523315,0.14285714285714285
fri_c1_100_25.csv,100,80,25,90,1,1,13,13.0,0.4555555555555555,0.6,0.6908987164497375,0.6954694390296936,0.0
AP_Omentum_Prostate.csv,146,116,10935,0,1,1,12,8.22,0.9770992366412212,0.9333333333333332,0.0244198814034461,0.2210977226495742,0.9774436090225563
AP_Omentum_Prostate.csv,146,116,10935,10,1,1,14,9.59,1.0,1.0,0.0041991425678133,2.365534965065308e-05,1.0
AP_Omentum_Prostate.csv,146,116,10935,20,1,1,2,1.37,1.0,0.9333333333333332,0.0179007370024919,0.286323606967926,1.0
AP_Omentum_Prostate.csv,146,116,10935,30,1,1,10,6.85,0.9770992366412212,0.9333333333333332,0.0266704317182302,0.0952049270272255,0.9767441860465116
AP_Omentum_Prostate.csv,146,116,10935,40,1,1,14,9.59,1.0,1.0,0.0340951681137084,0.028358519077301,1.0
AP_Omentum_Prostate.csv,146,116,10935,50,1,1,3,2.05,0.9923664122137404,0.8666666666666667,0.0157555732876062,0.2902191281318664,0.992
AP_Omentum_Prostate.csv,146,116,10935,70,1,1,6,4.11,1.0,1.0,0.0171356052160263,0.0196263547986745,1.0
AP_Omentum_Prostate.csv,146,116,10935,80,1,1,8,5.48,0.9694656488549618,1.0,0.0483368597924709,0.032570544630289,0.9682539682539683
AP_Omentum_Prostate.csv,146,116,10935,90,1,1,4,2.74,0.9923664122137404,0.9333333333333332,0.2017862349748611,0.2850241661071777,0.9917355371900827
wdbc.csv,569,455,30,0,1,1,2,0.35,0.9921875,1.0,0.1060169339179992,0.0944175869226455,0.9893617021276596
wdbc.csv,569,455,30,10,1,1,1,0.18,0.990234375,0.9824561403508772,0.0960396379232406,0.1372304260730743,0.9870801033591732
wdbc.csv,569,455,30,20,1,1,1,0.18,0.986328125,0.9824561403508772,0.0494245328009128,0.0435494482517242,0.9811320754716981
wdbc.csv,569,455,30,40,1,1,6,1.05,0.9921875,0.9824561403508772,0.040421076118946,0.0686589628458023,0.9893617021276596
wdbc.csv,569,455,30,50,1,1,2,0.35,0.9921875,0.9473684210526316,0.0448251962661743,0.141998678445816,0.9895287958115183
wdbc.csv,569,455,30,80,1,1,3,0.53,0.986328125,0.9824561403508772,0.0486570745706558,0.0311601459980011,0.9818181818181818
disclosure_x_tampered.csv,662,529,3,0,1,1,2,0.3,0.5411764705882353,0.5074626865671642,0.6907529234886169,0.6923852562904358,0.5943536404160475
disclosure_x_tampered.csv,662,529,3,10,1,1,7,1.06,0.4890756302521008,0.5373134328358209,0.6933174729347229,0.692295253276825,0.0
disclosure_x_tampered.csv,662,529,3,20,1,1,17,2.57,0.4941176470588235,0.5223880597014925,0.6936274766921997,0.6929716467857361,0.45765765765765765
disclosure_x_tampered.csv,662,529,3,30,1,1,3,0.45,0.5478991596638656,0.4626865671641791,0.6905145049095154,0.6935613751411438,0.5942684766214178
disclosure_x_tampered.csv,662,529,3,50,1,1,2,0.3,0.5378151260504201,0.5671641791044776,0.6872408390045166,0.6886104345321655,0.6395806028833552
disclosure_x_tampered.csv,662,529,3,60,1,1,12,1.81,0.5294117647058824,0.6567164179104478,0.6874678134918213,0.6785704493522644,0.6266666666666667
disclosure_x_tampered.csv,662,529,3,80,1,1,12,1.81,0.5411764705882353,0.5522388059701493,0.6909551024436951,0.6890959143638611,0.47195357833655704
disclosure_x_tampered.csv,662,529,3,90,1,1,2,0.3,0.5025210084033613,0.4776119402985074,0.6939280033111572,0.6942629814147949,0.645083932853717
transplant.csv,131,104,3,0,1,1,2,1.53,1.0,1.0,0.0213992856442928,0.0105589851737022,1.0
transplant.csv,131,104,3,10,1,1,1,0.76,0.9829059829059827,1.0,0.0709620267152786,0.1082780286669731,0.9782608695652174
