Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss
analcatdata_wildcat.csv,163,130,5,30,1,1,4,2.45,0.7191780821917808,0.7058823529411765,0.42392697930336,0.36305513978004456
analcatdata_wildcat.csv,163,130,5,40,1,1,6,3.68,0.7465753424657534,0.7058823529411765,0.42711594700813293,0.45797231793403625
analcatdata_wildcat.csv,163,130,5,50,1,1,8,4.91,0.7397260273972602,0.7647058823529411,0.5680884122848511,0.5477207899093628
analcatdata_wildcat.csv,163,130,5,60,1,1,4,2.45,0.7328767123287672,0.7647058823529411,0.4407048225402832,0.3626392185688019
analcatdata_wildcat.csv,163,130,5,70,1,1,9,5.52,0.7534246575342466,0.7058823529411765,0.40008512139320374,0.42456820607185364
analcatdata_wildcat.csv,163,130,5,80,1,1,13,7.98,0.7671232876712328,0.8823529411764706,0.42583632469177246,0.38713768124580383
analcatdata_wildcat.csv,163,130,5,90,1,1,11,6.75,0.7328767123287672,0.5294117647058824,0.5677787065505981,0.6615346074104309
appendicitis.csv,106,84,7,0,1,1,19,17.92,0.8210526315789474,0.6363636363636364,0.4147892892360687,0.5240887403488159
appendicitis.csv,106,84,7,10,1,1,16,15.09,0.8736842105263158,0.8181818181818182,0.3512476086616516,0.4906407296657562
appendicitis.csv,106,84,7,20,1,1,6,5.66,0.8631578947368421,0.9090909090909091,0.34527498483657837,0.3649277985095978
appendicitis.csv,106,84,7,30,1,1,4,3.77,0.8842105263157894,0.8181818181818182,0.35886070132255554,0.32477110624313354
appendicitis.csv,106,84,7,40,1,1,2,1.89,0.8842105263157894,0.9090909090909091,0.3240072727203369,0.2900528907775879
appendicitis.csv,106,84,7,50,1,1,5,4.72,0.8105263157894737,0.7272727272727273,0.3908671438694,0.5298805832862854
appendicitis.csv,106,84,7,60,1,1,7,6.60,0.7789473684210526,1.0,0.4204642176628113,0.2325223982334137
appendicitis.csv,106,84,7,70,1,1,11,10.38,0.9157894736842105,0.8181818181818182,0.31962850689888,0.4709574580192566
appendicitis.csv,106,84,7,80,1,1,4,3.77,0.8947368421052632,0.9090909090909091,0.40011778473854065,0.4159161448478699
appendicitis.csv,106,84,7,90,1,1,3,2.83,0.8842105263157894,0.9090909090909091,0.3496580123901367,0.2485542744398117
diabetes.csv,768,614,8,10,1,1,1,0.13,0.7872648335745297,0.7792207792207793,0.49443480372428894,0.5286368131637573
diabetes.csv,768,614,8,50,1,1,1,0.13,0.7785817655571635,0.7662337662337663,0.47394633293151855,0.5103766918182373
diabetes.csv,768,614,8,60,1,1,8,1.04,0.7525325615050651,0.8311688311688312,0.5335467457771301,0.46567302942276
diabetes.csv,768,614,8,70,1,1,5,0.65,0.7785817655571635,0.7792207792207793,0.49691376090049744,0.49930939078330994
diabetes.csv,768,614,8,80,1,1,4,0.52,0.7916063675832128,0.6883116883116883,0.4677039682865143,0.5368819832801819
diabetes.csv,768,614,8,90,1,1,1,0.13,0.7814761215629522,0.8051948051948052,0.4828471839427948,0.46969714760780334
AP_Omentum_Uterus.csv,201,160,10935,0,1,1,1,0.50,0.9944444444444445,0.8095238095238095,0.21607254445552826,0.7849075794219971
AP_Omentum_Uterus.csv,201,160,10935,10,1,1,1,0.50,0.9944444444444445,0.8571428571428571,0.11997698992490768,0.2900567650794983
AP_Omentum_Uterus.csv,201,160,10935,20,1,1,3,1.49,0.9777777777777777,1.0,0.048333629965782166,0.06391721963882446
AP_Omentum_Uterus.csv,201,160,10935,30,1,1,23,11.44,0.9888888888888889,0.9047619047619048,0.15459252893924713,0.25957584381103516
AP_Omentum_Uterus.csv,201,160,10935,40,1,1,14,6.97,0.9444444444444444,0.8571428571428571,0.06941088289022446,0.2813456356525421
AP_Omentum_Uterus.csv,201,160,10935,50,1,1,3,1.49,0.9666666666666667,0.8095238095238095,0.25986695289611816,0.4579053521156311
AP_Omentum_Uterus.csv,201,160,10935,60,1,1,4,1.99,0.9888888888888889,0.8571428571428571,0.0440673865377903,0.5457757711410522
AP_Omentum_Uterus.csv,201,160,10935,70,1,1,5,2.49,0.9833333333333333,0.9523809523809523,0.21281418204307556,0.4172665774822235
AP_Omentum_Uterus.csv,201,160,10935,80,1,1,8,3.98,1.0,0.9047619047619048,0.05693351477384567,0.3525405526161194
AP_Omentum_Uterus.csv,201,160,10935,90,1,1,1,0.50,0.9944444444444445,0.9523809523809523,0.20228168368339539,0.28968462347984314
AP_Breast_Ovary.csv,542,433,10935,0,1,1,1,0.18,0.9938398357289527,0.9818181818181818,0.02727494016289711,0.02690938115119934
AP_Breast_Ovary.csv,542,433,10935,10,1,1,2,0.37,0.9958932238193019,1.0,0.03496554121375084,0.018262894824147224
AP_Breast_Ovary.csv,542,433,10935,20,1,1,7,1.29,0.9876796714579056,0.9818181818181818,0.018769685178995132,0.09066624194383621
AP_Breast_Ovary.csv,542,433,10935,30,1,1,8,1.48,0.9917864476386037,0.9454545454545454,0.0177084319293499,0.11265968531370163
AP_Breast_Ovary.csv,542,433,10935,40,1,1,10,1.85,0.997946611909651,0.9454545454545454,0.009660086594522,0.28113362193107605
AP_Breast_Ovary.csv,542,433,10935,50,1,1,4,0.74,0.9856262833675564,0.9818181818181818,0.021247822791337967,0.05543572083115578
AP_Breast_Ovary.csv,542,433,10935,60,1,1,1,0.18,0.9938398357289527,0.9636363636363636,0.21497540175914764,0.2969992756843567
AP_Breast_Ovary.csv,542,433,10935,70,1,1,29,5.35,0.9938398357289527,0.9636363636363636,0.07723885774612427,0.36116620898246765
AP_Breast_Ovary.csv,542,433,10935,80,1,1,30,5.54,0.9835728952772074,0.9818181818181818,0.036127641797065735,0.225462406873703
AP_Breast_Ovary.csv,542,433,10935,90,1,1,4,0.74,0.9917864476386037,0.8909090909090909,0.2512536942958832,0.7371063232421875
blogger.csv,100,80,5,0,1,1,11,11.00,0.6666666666666666,0.8,0.6214615106582642,0.5715144276618958
blogger.csv,100,80,5,10,1,1,14,14.00,0.7444444444444445,0.9,0.5554444789886475,0.4313881993293762
blogger.csv,100,80,5,20,1,1,17,17.00,0.6888888888888889,0.6,0.6487794518470764,0.6834076642990112
blogger.csv,100,80,5,30,1,1,10,10.00,0.7111111111111111,0.4,0.6482816338539124,0.6782360672950745
blogger.csv,100,80,5,40,1,1,19,19.00,0.6888888888888889,0.6,0.6242071986198425,0.6750707626342773
blogger.csv,100,80,5,50,1,1,11,11.00,0.6888888888888889,0.6,0.6306585669517517,0.7066404223442078
blogger.csv,100,80,5,60,1,1,2,2.00,0.6888888888888889,0.6,0.6185906529426575,0.670606791973114
blogger.csv,100,80,5,70,1,1,10,10.00,0.7111111111111111,0.6,0.5642834305763245,0.6488229036331177
blogger.csv,100,80,5,80,1,1,11,11.00,0.6666666666666666,0.8,0.5823507308959961,0.543437659740448
blogger.csv,100,80,5,90,1,1,7,7.00,0.6666666666666666,0.8,0.5804213881492615,0.4933643341064453
humandevel.csv,130,104,1,0,1,1,6,4.62,0.8717948717948718,0.9230769230769231,0.30335137248039246,0.17506131529808044
humandevel.csv,130,104,1,10,1,1,14,10.77,0.8974358974358975,0.7692307692307693,0.28764769434928894,0.39009788632392883
humandevel.csv,130,104,1,20,1,1,4,3.08,0.8803418803418803,0.8461538461538461,0.586515486240387,0.5904983878135681
humandevel.csv,130,104,1,30,1,1,2,1.54,0.8888888888888888,0.9230769230769231,0.3234942853450775,0.32332950830459595
humandevel.csv,130,104,1,40,1,1,4,3.08,0.8888888888888888,0.8461538461538461,0.3781507909297943,0.3779265284538269
humandevel.csv,130,104,1,50,1,1,20,15.38,0.8888888888888888,0.7692307692307693,0.4149773418903351,0.5137362480163574
humandevel.csv,130,104,1,60,1,1,12,9.23,0.8717948717948718,0.8461538461538461,0.32609638571739197,0.400831401348114
humandevel.csv,130,104,1,70,1,1,6,4.62,0.8888888888888888,0.9230769230769231,0.3178695738315582,0.2702813148498535
humandevel.csv,130,104,1,80,1,1,5,3.85,0.8974358974358975,0.7692307692307693,0.28390926122665405,0.41729146242141724
humandevel.csv,130,104,1,90,1,1,6,4.62,0.905982905982906,0.7692307692307693,0.37444618344306946,0.5136508941650391
chscase_census6.csv,400,320,6,0,1,1,2,0.50,0.6,0.65,0.6702396273612976,0.6642413139343262
chscase_census6.csv,400,320,6,10,1,1,1,0.25,0.5833333333333334,0.625,0.6769244074821472,0.6691933870315552
chscase_census6.csv,400,320,6,20,1,1,16,4.00,0.6,0.5,0.6768067479133606,0.699459433555603
chscase_census6.csv,400,320,6,30,1,1,10,2.50,0.5833333333333334,0.625,0.6775525808334351,0.6684274673461914
chscase_census6.csv,400,320,6,40,1,1,4,1.00,0.5972222222222222,0.525,0.6786159873008728,0.6869799494743347
chscase_census6.csv,400,320,6,50,1,1,2,0.50,0.5805555555555556,0.675,0.677665650844574,0.6636723279953003
chscase_census6.csv,400,320,6,60,1,1,4,1.00,0.5888888888888889,0.65,0.6766354441642761,0.6626256108283997
chscase_census6.csv,400,320,6,70,1,1,1,0.25,0.6027777777777777,0.625,0.6686497926712036,0.6645498275756836
chscase_census6.csv,400,320,6,80,1,1,5,1.25,0.5916666666666667,0.55,0.6751646995544434,0.6917039155960083
chscase_census6.csv,400,320,6,90,1,1,5,1.25,0.5777777777777777,0.7,0.6780572533607483,0.6493902802467346
fri_c1_250_50.csv,250,200,50,0,1,1,26,10.40,0.7955555555555556,0.64,0.5501073002815247,0.6472682952880859
fri_c1_250_50.csv,250,200,50,10,1,1,19,7.60,0.5333333333333333,0.68,0.6792066097259521,0.6430444121360779
fri_c1_250_50.csv,250,200,50,20,1,1,3,1.20,0.49777777777777776,0.36,0.6774625182151794,0.7143250107765198
fri_c1_250_50.csv,250,200,50,30,1,1,4,1.60,0.5466666666666666,0.56,0.6721630096435547,0.6878495216369629
fri_c1_250_50.csv,250,200,50,40,1,1,16,6.40,0.6311111111111111,0.6,0.673331618309021,0.6810796856880188
fri_c1_250_50.csv,250,200,50,50,1,1,10,4.00,0.7866666666666666,0.72,0.6125580668449402,0.6756359338760376
fri_c1_250_50.csv,250,200,50,60,1,1,16,6.40,0.43555555555555553,0.6,0.7167807221412659,0.6709269881248474
fri_c1_250_50.csv,250,200,50,70,1,1,3,1.20,0.8311111111111111,0.72,0.5023027658462524,0.6436241269111633
fri_c1_250_50.csv,250,200,50,80,1,1,3,1.20,0.8266666666666667,0.64,0.4696651101112366,0.6187196969985962
fri_c1_250_50.csv,250,200,50,90,1,1,1,0.40,0.8177777777777778,0.56,0.4838540852069855,0.6212161183357239
bupa.csv,345,276,5,0,1,1,15,4.35,0.5096774193548387,0.6285714285714286,0.6892816424369812,0.679678738117218
bupa.csv,345,276,5,10,1,1,4,1.16,0.6419354838709678,0.6285714285714286,0.6497083902359009,0.6501543521881104
bupa.csv,345,276,5,20,1,1,12,3.48,0.6548387096774193,0.6857142857142857,0.6512910723686218,0.6452431082725525
bupa.csv,345,276,5,30,1,1,5,1.45,0.635483870967742,0.5428571428571428,0.6584852933883667,0.6547917127609253
bupa.csv,345,276,5,40,1,1,23,6.67,0.6548387096774193,0.6571428571428571,0.651190459728241,0.649060845375061
bupa.csv,345,276,5,50,1,1,6,1.74,0.4935483870967742,0.6571428571428571,0.6822008490562439,0.6622247695922852
bupa.csv,345,276,5,60,1,1,2,0.58,0.6483870967741936,0.6857142857142857,0.6436641216278076,0.6160644888877869
bupa.csv,345,276,5,70,1,1,23,6.67,0.6483870967741936,0.6,0.6495546102523804,0.6598458290100098
bupa.csv,345,276,5,80,1,1,3,0.87,0.6516129032258065,0.6,0.6411309838294983,0.6380290985107422
bupa.csv,345,276,5,90,1,1,2,0.58,0.6451612903225806,0.6571428571428571,0.6505484580993652,0.639250636100769
SPECT.csv,267,213,22,0,1,1,7,2.62,0.8375,0.8518518518518519,0.32283008098602295,0.31359589099884033
SPECT.csv,267,213,22,10,1,1,10,3.75,0.8583333333333333,0.7407407407407407,0.31528395414352417,0.43498674035072327
SPECT.csv,267,213,22,30,1,1,5,1.87,0.775,0.9629629629629629,0.3471292555332184,0.24629028141498566
SPECT.csv,267,213,22,40,1,1,1,0.37,0.7958333333333333,0.7777777777777778,0.36800867319107056,0.4406479001045227
SPECT.csv,267,213,22,50,1,1,1,0.37,0.7833333333333333,0.8888888888888888,0.35840415954589844,0.37727224826812744
SPECT.csv,267,213,22,80,1,1,1,0.37,0.7916666666666666,0.8148148148148148,0.3320324718952179,0.3662819266319275
SPECT.csv,267,213,22,90,1,1,25,9.36,0.7958333333333333,0.7777777777777778,0.34120431542396545,0.5033152103424072
fri_c2_100_25.csv,100,80,25,0,1,1,2,2.00,0.5777777777777777,0.5,0.6445577144622803,0.6899970769882202
fri_c2_100_25.csv,100,80,25,10,1,1,1,1.00,0.5333333333333333,0.9,0.685404360294342,0.5928032994270325
fri_c2_100_25.csv,100,80,25,20,1,1,1,1.00,0.8888888888888888,0.8,0.3585662543773651,0.5283132791519165
fri_c2_100_25.csv,100,80,25,30,1,1,2,2.00,0.8777777777777778,0.6,0.42290088534355164,0.6413053870201111
fri_c2_100_25.csv,100,80,25,40,1,1,6,6.00,0.4111111111111111,0.6,0.7347778081893921,0.6734676957130432
fri_c2_100_25.csv,100,80,25,50,1,1,5,5.00,0.5666666666666667,0.6,0.5236180424690247,0.6688777804374695
fri_c2_100_25.csv,100,80,25,60,1,1,1,1.00,0.5555555555555556,0.6,0.6804295182228088,0.6803275942802429
fri_c2_100_25.csv,100,80,25,70,1,1,12,12.00,0.5777777777777777,0.5,0.6197375655174255,0.6986217498779297
fri_c2_100_25.csv,100,80,25,80,1,1,1,1.00,0.9,0.8,0.32135945558547974,0.5298987627029419
fri_c2_100_25.csv,100,80,25,90,1,1,2,2.00,0.8666666666666667,0.8,0.4538678526878357,0.550581693649292
KungChi3.csv,123,98,39,0,1,1,3,2.44,0.9,0.7692307692307693,0.29941222071647644,0.4242646098136902
KungChi3.csv,123,98,39,10,1,1,7,5.69,0.8818181818181818,0.7692307692307693,0.32259300351142883,0.46864748001098633
KungChi3.csv,123,98,39,20,1,1,12,9.76,0.8727272727272727,0.8461538461538461,0.24159899353981018,0.28139859437942505
KungChi3.csv,123,98,39,30,1,1,2,1.63,0.9363636363636364,0.8461538461538461,0.23453211784362793,0.30303362011909485
KungChi3.csv,123,98,39,40,1,1,1,0.81,0.9454545454545454,0.9230769230769231,0.2551168203353882,0.43798762559890747
KungChi3.csv,123,98,39,50,1,1,6,4.88,0.9454545454545454,0.8461538461538461,0.2016899138689041,0.3036007583141327
KungChi3.csv,123,98,39,60,1,1,6,4.88,0.8909090909090909,0.8461538461538461,0.2772807478904724,0.37484210729599
KungChi3.csv,123,98,39,70,1,1,1,0.81,0.9090909090909091,0.8461538461538461,0.2601361572742462,0.34898900985717773
KungChi3.csv,123,98,39,80,1,1,6,4.88,0.8727272727272727,0.8461538461538461,0.2958414852619171,0.38800662755966187
KungChi3.csv,123,98,39,90,1,1,11,8.94,0.8636363636363636,0.9230769230769231,0.23306740820407867,0.22963136434555054
PieChart2.csv,745,596,36,0,1,1,1,0.13,0.9791044776119403,0.9733333333333334,0.06883618235588074,0.14095818996429443
PieChart2.csv,745,596,36,10,1,1,3,0.40,0.9791044776119403,0.9733333333333334,0.08179865777492523,0.15793932974338531
PieChart2.csv,745,596,36,20,1,1,1,0.13,0.982089552238806,0.9466666666666667,0.07420339435338974,0.21349436044692993
PieChart2.csv,745,596,36,30,1,1,2,0.27,0.9835820895522388,0.9333333333333333,0.07143345475196838,0.19682693481445312
PieChart2.csv,745,596,36,40,1,1,1,0.13,0.9776119402985075,0.9866666666666667,0.07939274609088898,0.0627145916223526
PieChart2.csv,745,596,36,50,1,1,2,0.27,0.9761194029850746,1.0,0.07693904638290405,0.023318614810705185
PieChart2.csv,745,596,36,60,1,1,10,1.34,0.9761194029850746,1.0,0.08704597502946854,0.02140582539141178
PieChart2.csv,745,596,36,70,1,1,2,0.27,0.9761194029850746,1.0,0.06907319277524948,0.01519251149147749
PieChart2.csv,745,596,36,80,1,1,6,0.81,0.9776119402985075,0.9866666666666667,0.08900580555200577,0.0610387921333313
fri_c4_500_100.csv,500,400,100,0,1,1,1,0.20,0.5888888888888889,0.68,0.6689079403877258,0.6631218791007996
fri_c4_500_100.csv,500,400,100,10,1,1,1,0.20,0.7644444444444445,0.56,0.6119269728660583,0.6941863298416138
fri_c4_500_100.csv,500,400,100,20,1,1,1,0.20,0.8711111111111111,0.62,0.3849329948425293,0.6405029892921448
fri_c4_500_100.csv,500,400,100,30,1,1,4,0.80,0.8888888888888888,0.66,0.40221038460731506,0.5198088884353638
fri_c4_500_100.csv,500,400,100,40,1,1,2,0.40,0.6155555555555555,0.5,0.6373275518417358,0.706072211265564
fri_c4_500_100.csv,500,400,100,50,1,1,4,0.80,0.6977777777777778,0.56,0.616631269454956,0.6552392840385437
fri_c4_500_100.csv,500,400,100,60,1,1,8,1.60,0.8022222222222222,0.64,0.4536731243133545,0.6371611952781677
fri_c4_500_100.csv,500,400,100,70,1,1,2,0.40,0.5977777777777777,0.72,0.6634940505027771,0.650214672088623
fri_c4_500_100.csv,500,400,100,80,1,1,1,0.20,0.88,0.64,0.3907566964626312,0.6540998816490173
fri_c4_500_100.csv,500,400,100,90,1,1,5,1.00,0.7622222222222222,0.6,0.6133116483688354,0.6720218062400818
lungcancer_GSE31210.csv,226,180,23,0,1,1,11,4.87,0.8325123152709359,0.9565217391304348,0.25310876965522766,0.19897212088108063
lungcancer_GSE31210.csv,226,180,23,10,1,1,4,1.77,0.896551724137931,0.9565217391304348,0.271921306848526,0.19693505764007568
lungcancer_GSE31210.csv,226,180,23,20,1,1,18,7.96,0.8571428571428571,0.7391304347826086,0.33509936928749084,0.5682606101036072
lungcancer_GSE31210.csv,226,180,23,40,1,1,9,3.98,0.8374384236453202,0.9130434782608695,0.3162364959716797,0.2818824350833893
lungcancer_GSE31210.csv,226,180,23,60,1,1,13,5.75,0.8472906403940886,0.8260869565217391,0.3542895019054413,0.4298228919506073
lungcancer_GSE31210.csv,226,180,23,70,1,1,6,2.65,0.8472906403940886,0.8260869565217391,0.22769612073898315,0.23029588162899017
lungcancer_GSE31210.csv,226,180,23,80,1,1,19,8.41,0.8472906403940886,0.8260869565217391,0.2719898223876953,0.36279934644699097
lungcancer_GSE31210.csv,226,180,23,90,1,1,12,5.31,0.8571428571428571,0.7391304347826086,0.33179599046707153,0.519475519657135
pima.csv,768,614,8,0,1,1,1,0.13,0.76410998552822,0.7532467532467533,0.4932882487773895,0.5011044144630432
pima.csv,768,614,8,10,1,1,8,1.04,0.7698986975397974,0.8181818181818182,0.48095178604125977,0.4094625413417816
pima.csv,768,614,8,20,1,1,3,0.39,0.7800289435600579,0.7532467532467533,0.49768662452697754,0.4740700125694275
pima.csv,768,614,8,30,1,1,8,1.04,0.7829232995658466,0.6753246753246753,0.48051023483276367,0.5351766347885132
pima.csv,768,614,8,40,1,1,5,0.65,0.7945007235890015,0.7012987012987013,0.4610157608985901,0.5547012090682983
pima.csv,768,614,8,50,1,1,1,0.13,0.7785817655571635,0.8181818181818182,0.4981917440891266,0.47855252027511597
pima.csv,768,614,8,60,1,1,12,1.56,0.7829232995658466,0.7792207792207793,0.4893127977848053,0.5430322885513306
pima.csv,768,614,8,70,1,1,3,0.39,0.7858176555716353,0.7402597402597403,0.4758082926273346,0.5282561779022217
pima.csv,768,614,8,80,1,1,3,0.39,0.7727930535455861,0.7662337662337663,0.46127834916114807,0.47761985659599304
vinnie.csv,380,304,2,0,1,1,8,2.11,0.8538011695906432,0.8157894736842105,0.36598923802375793,0.3427782952785492
vinnie.csv,380,304,2,10,1,1,8,2.11,0.8391812865497076,0.9210526315789473,0.3929172158241272,0.2833361327648163
vinnie.csv,380,304,2,30,1,1,11,2.89,0.847953216374269,0.8421052631578947,0.3849036693572998,0.41376397013664246
vinnie.csv,380,304,2,40,1,1,8,2.11,0.8538011695906432,0.8421052631578947,0.3949955701828003,0.36948296427726746
vinnie.csv,380,304,2,60,1,1,4,1.05,0.8450292397660819,0.868421052631579,0.3467697203159332,0.30676355957984924
vinnie.csv,380,304,2,80,1,1,9,2.37,0.8567251461988304,0.7894736842105263,0.3667044937610626,0.4501650035381317
vinnie.csv,380,304,2,90,1,1,10,2.63,0.8450292397660819,0.8947368421052632,0.37000665068626404,0.3179363012313843
AP_Omentum_Ovary.csv,275,220,10935,0,1,1,4,1.45,0.9595141700404858,0.6785714285714286,0.13981495797634125,0.6261616945266724
AP_Omentum_Ovary.csv,275,220,10935,10,1,1,1,0.36,0.979757085020243,0.8214285714285714,0.16732802987098694,0.5942205786705017
AP_Omentum_Ovary.csv,275,220,10935,20,1,1,11,4.00,0.979757085020243,0.9642857142857143,0.0838569849729538,0.312689870595932
AP_Omentum_Ovary.csv,275,220,10935,30,1,1,2,0.73,0.9919028340080972,0.75,0.0767451748251915,0.6767243146896362
AP_Omentum_Ovary.csv,275,220,10935,40,1,1,23,8.36,0.9149797570850202,0.6428571428571429,0.2158166915178299,0.6618069410324097
AP_Omentum_Ovary.csv,275,220,10935,50,1,1,8,2.91,0.9838056680161943,0.7142857142857143,0.153179332613945,0.5961664319038391
AP_Omentum_Ovary.csv,275,220,10935,70,1,1,1,0.36,0.9757085020242915,0.6785714285714286,0.1902160793542862,0.8082018494606018
AP_Omentum_Ovary.csv,275,220,10935,80,1,1,1,0.36,0.7246963562753036,0.6785714285714286,0.2787277102470398,0.7315561175346375
AP_Omentum_Ovary.csv,275,220,10935,90,1,1,6,2.18,0.2834008097165992,0.25,0.5938102602958679,0.8794233202934265
datatrieve.csv,130,104,8,0,1,1,9,6.92,0.9230769230769231,0.8461538461538461,0.2241642326116562,0.3791436553001404
datatrieve.csv,130,104,8,10,1,1,1,0.77,0.9145299145299145,0.9230769230769231,0.22049176692962646,0.17488574981689453
datatrieve.csv,130,104,8,20,1,1,15,11.54,0.9230769230769231,0.8461538461538461,0.36849018931388855,0.6010197997093201
datatrieve.csv,130,104,8,30,1,1,2,1.54,0.905982905982906,1.0,0.2323494404554367,0.1008487269282341
datatrieve.csv,130,104,8,50,1,1,24,18.46,0.905982905982906,1.0,0.23232817649841309,0.06248742341995239
datatrieve.csv,130,104,8,60,1,1,14,10.77,0.905982905982906,1.0,0.22187133133411407,0.08328701555728912
datatrieve.csv,130,104,8,70,1,1,13,10.00,0.9230769230769231,0.8461538461538461,0.21883100271224976,0.35463809967041016
datatrieve.csv,130,104,8,80,1,1,4,3.08,0.9145299145299145,0.9230769230769231,0.2708069980144501,0.27191227674484253
datatrieve.csv,130,104,8,90,1,1,6,4.62,0.9230769230769231,0.8461538461538461,0.2616579830646515,0.423552930355072
iris.csv,150,120,4,0,1,1,1,0.67,1.0,1.0,0.0001626462471904233,1.6399000742239878e-05
iris.csv,150,120,4,10,1,1,1,0.67,1.0,1.0,0.004539104178547859,0.004297326784580946
iris.csv,150,120,4,20,1,1,1,0.67,1.0,1.0,0.001710778451524675,0.0037914151325821877
iris.csv,150,120,4,30,1,1,17,11.33,1.0,1.0,0.0001603025884833187,0.00018690506112761796
iris.csv,150,120,4,40,1,1,5,3.33,1.0,1.0,0.004496168345212936,0.0024766570422798395
iris.csv,150,120,4,50,1,1,6,4.00,1.0,1.0,0.09918712824583054,0.07710611075162888
iris.csv,150,120,4,60,1,1,4,2.67,1.0,1.0,0.004379882477223873,0.0015990787651389837
iris.csv,150,120,4,70,1,1,3,2.00,1.0,1.0,0.01832597516477108,0.01429806463420391
iris.csv,150,120,4,80,1,1,8,5.33,1.0,1.0,0.004930279683321714,0.004202889744192362
iris.csv,150,120,4,90,1,1,15,10.00,1.0,1.0,0.0010416022269055247,0.000703864439856261
thoracic_surgery.csv,470,376,16,0,1,1,2,0.43,0.851063829787234,0.851063829787234,0.3898375332355499,0.42414945363998413
thoracic_surgery.csv,470,376,16,20,1,1,1,0.21,0.851063829787234,0.851063829787234,0.37341395020484924,0.3915264904499054
thoracic_surgery.csv,470,376,16,30,1,1,1,0.21,0.8463356973995272,0.8936170212765957,0.3946923017501831,0.3108436167240143
thoracic_surgery.csv,470,376,16,40,1,1,2,0.43,0.8463356973995272,0.8936170212765957,0.38154327869415283,0.3558117151260376
thoracic_surgery.csv,470,376,16,50,1,1,1,0.21,0.8628841607565012,0.7446808510638298,0.3779066801071167,0.5866024494171143
thoracic_surgery.csv,470,376,16,60,1,1,5,1.06,0.8557919621749409,0.8297872340425532,0.3847753405570984,0.43823757767677307
thoracic_surgery.csv,470,376,16,80,1,1,1,0.21,0.8557919621749409,0.8085106382978723,0.39044979214668274,0.4863239824771881
thoracic_surgery.csv,470,376,16,90,1,1,12,2.55,0.8581560283687943,0.7872340425531915,0.37853196263313293,0.5044082403182983
fri_c1_100_5.csv,100,80,5,0,1,1,4,4.00,0.4111111111111111,0.8,0.7241869568824768,0.6446948051452637
fri_c1_100_5.csv,100,80,5,10,1,1,1,1.00,0.7666666666666667,0.6,0.5447680950164795,0.5693569779396057
fri_c1_100_5.csv,100,80,5,20,1,1,2,2.00,0.7333333333333333,0.7,0.6177736520767212,0.6267070174217224
fri_c1_100_5.csv,100,80,5,30,1,1,1,1.00,0.8222222222222222,0.9,0.5272644758224487,0.527442991733551
fri_c1_100_5.csv,100,80,5,40,1,1,2,2.00,0.8444444444444444,0.9,0.4946134686470032,0.4727148115634918
fri_c1_100_5.csv,100,80,5,50,1,1,2,2.00,0.7555555555555555,0.9,0.5729484558105469,0.4636259973049164
fri_c1_100_5.csv,100,80,5,60,1,1,13,13.00,0.7333333333333333,0.5,0.6139684915542603,0.655463457107544
fri_c1_100_5.csv,100,80,5,70,1,1,1,1.00,0.5555555555555556,0.7,0.6332336068153381,0.5848459005355835
fri_c1_100_5.csv,100,80,5,80,1,1,7,7.00,0.45555555555555555,0.4,0.6805634498596191,0.7321438789367676
fri_c1_100_5.csv,100,80,5,90,1,1,4,4.00,0.7,0.7,0.6039400696754456,0.6308573484420776
promoters.csv,106,84,58,0,1,1,1,0.94,1.0,1.0,0.03478618338704109,0.05035283789038658
promoters.csv,106,84,58,10,1,1,28,26.42,0.9789473684210527,0.9090909090909091,0.24867485463619232,0.5268202424049377
promoters.csv,106,84,58,20,1,1,7,6.60,0.9473684210526315,0.7272727272727273,0.17353874444961548,0.464406281709671
promoters.csv,106,84,58,30,1,1,1,0.94,1.0,1.0,0.012382818385958672,0.008565131574869156
promoters.csv,106,84,58,40,1,1,2,1.89,0.9789473684210527,0.5454545454545454,0.33223962783813477,0.5811827182769775
promoters.csv,106,84,58,50,1,1,2,1.89,1.0,0.9090909090909091,0.12236078828573227,0.3695719540119171
promoters.csv,106,84,58,60,1,1,5,4.72,1.0,0.9090909090909091,0.044684670865535736,0.1285407543182373
promoters.csv,106,84,58,70,1,1,1,0.94,0.9894736842105263,0.8181818181818182,0.06428124755620956,0.3104138970375061
promoters.csv,106,84,58,80,1,1,6,5.66,0.9789473684210527,0.9090909090909091,0.06289160251617432,0.29730284214019775
promoters.csv,106,84,58,90,1,1,9,8.49,0.9894736842105263,0.9090909090909091,0.04933171346783638,0.2303362339735031
balance-scale.csv,625,500,4,0,1,1,11,1.76,0.9555160142348754,0.9206349206349206,0.1495017409324646,0.23693042993545532
balance-scale.csv,625,500,4,10,1,1,22,3.52,0.9555160142348754,0.9523809523809523,0.13095687329769135,0.17172378301620483
balance-scale.csv,625,500,4,20,1,1,1,0.16,0.9537366548042705,0.9365079365079365,0.145070880651474,0.2014496773481369
balance-scale.csv,625,500,4,50,1,1,2,0.32,0.9537366548042705,0.9365079365079365,0.14919531345367432,0.20270948112010956
balance-scale.csv,625,500,4,60,1,1,2,0.32,0.9483985765124555,0.9841269841269841,0.15696929395198822,0.10538693517446518
